# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,ID4698-4699-Fast created & deleted task by SMBexec (sups. arg.).evtx,easy,A,processed,YES,100.0,100.0,YES,"4698, 4699",C:\WINDOWS\Temp\MpCmdRun.bat,"admmig, OFFSEC\lambda-user, S-1-5-18",C:\WINDOWS\Temp\MpCmdRun.bat,,,0.0,4.64,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4698, 4699
- Processes: C:\WINDOWS\Temp\MpCmdRun.bat
- Accounts: admmig, OFFSEC\lambda-user, S-1-5-18
- Commands: C:\WINDOWS\Temp\MpCmdRun.bat
- Network: None
- Registry: None

EXPLANATION:
A scheduled task named ""\smbservice"" was created (4698) and quickly deleted (4699) by account admmig, executing a batch file from the suspicious C:\WINDOWS\Temp directory while running as SYSTEM (S-1-5-18). The masquerading name (MpCmdRun.bat mimics legitimate Microsoft Defender), execution from a temp folder, and rapid create/delete pattern are strong indicators of attacker persistence and cleanup activity."
claude-opus-4-8,ID5145-Remote schedule task creation (ATexec).evtx,easy,A,processed,YES,100.0,77.8,YES,5145,,admmig,,10.23.123.11,,0.0,3.99,4.7,5.0,4.0,2,15.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The sequence shows access to the IPC$ share with the named pipe ""atsvc"" (Task Scheduler service used for remote command execution) followed immediately by writing, opening, and deleting a randomly named .tmp file (Temp\bouWFQYO.tmp) in the ADMIN$ share. This pattern of atsvc pipe access plus a transient random-named payload in C:\Windows\Temp is the classic signature of remote code execution tools like Impacket atexec/smbexec."
claude-opus-4-8,ID4688-SQL Server payload injectection for reverse shell (MSF).evtx,easy,A,processed,YES,100.0,75.0,YES,4688,"cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe",Svc-SQL-DB01,"""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""",,,16.7,8.28,4.5,6.0,3.3,4,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe
- Accounts: Svc-SQL-DB01
- Commands: ""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""
- Network: None
- Registry: None

EXPLANATION:
The SQL Server service account (Svc-SQL-DB01) spawned hundreds of cmd.exe processes via sqlservr.exe (xp_cmdshell abuse), each echoing chunks of a base64-encoded PE file (note the ""TVqQAA"" MZ header) into a staging file feyQV.b64. A VBScript (UbdXv.vbs) is then written to base64-decode the file into TVupu.exe and execute it, which is finally launched — a clear file reconstruction and dropper chain indicating post-exploitation/command execution through a compromised MSSQL instance."
claude-opus-4-8,ID4688-Edge payload download via command.evtx,easy,A,processed,YES,100.0,75.7,YES,4688,"msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe","admmig, WIN10-02$","""C:\Program Files\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F",github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip,,0.0,6.52,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe
- Accounts: admmig, WIN10-02$
- Commands: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F
- Network: github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip
- Registry: None

EXPLANATION:
The cmd.exe process launched msedge.exe to download mimikatz (a well-known credential-dumping tool) from GitHub, then used timeout to wait and taskkill to forcibly close the browser, a scripted automation pattern indicative of malicious tooling retrieval. The download of mimikatz_trunk.zip combined with automated browser control by an admin account strongly signals attacker preparation for credential theft."
claude-opus-4-8,ID5145-remote service creation over SMB.evtx,easy,A,processed,YES,100.0,77.8,YES,5145,powershell.exe,admmig,,10.23.123.11,,0.0,4.64,4.7,5.0,4.0,3,16.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: powershell.exe
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The same actor (admmig from 10.23.123.11) accessed the ADMIN$ share to reach powershell.exe and then accessed the IPC$ share targeting svcctl (the Service Control Manager named pipe), which is the signature pattern of remote service-based lateral movement/execution tools like PsExec. The combination of remote access to administrative shares plus svcctl service control over the network is consistent with remote code execution rather than routine file access."
claude-opus-4-8,ID5145-service massive remote creation via named pipe - Tchopper.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,,admmig,,10.23.23.9,,0.0,5.63,5.0,5.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
A single source (10.23.23.9) using account admmig repeatedly accesses the IPC$ share targeting the ""svcctl"" named pipe hundreds of times at a steady ~1.4-second cadence, each with a new logon session ID, which is the signature of remote Service Control Manager abuse (PsExec-style lateral movement / remote service creation). The high-volume, automated, sequential svcctl pipe access against FS03 from one host is consistent with scripted lateral movement or service-based remote code execution rather than normal administrative activity."
claude-opus-4-8,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","cmd.exe, powershell.exe",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",,"None
- Service Names (Base64 fragments): IyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIw0KIyBUaGlzIFBvd2Vyc2",33.3,11.23,4.0,6.0,2.7,4,16.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: cmd.exe, powershell.exe
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: None
- Registry: None
- Service Names (Base64 fragments): IyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIw0KIyBUaGlzIFBvd2Vyc2

EXPLANATION:
Hundreds of services were rapidly created (Event 7045) every ~1 second with Base64-encoded service names that, when decoded, reassemble a complete PowerShell script, while each service's ImagePath abuses cmd.exe/powershell to append data to tmp_payload.txt — a clear data smuggling/exfiltration-via-service-name technique. The services all immediately fail to start (Events 7009/7000 with %%1053 timeout), confirming the service mechanism is being abused only as a covert transport channel rather than running legitimate services. This high-volume, automated pattern of service-name-based payload staging under LocalSystem is malicious behavior consistent with an attacker tool."
claude-opus-4-8,ID7009-Service deployment time out (meterpreter).evtx,easy,B,processed,YES,100.0,100.0,YES,7009,,,,,,0.0,3.50,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7009, 7009, 7009
- Processes: None
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Multiple Event ID 7009 (service timeout) entries on FS03.offsec.lan reference randomly-named services (gdKhvCScykzNFZKd, JyZPMMxJQxHFDMHV, ItUrroruwhZwMrnl) created in quick succession. These random 16-character service names are a classic signature of tools like PsExec or Cobalt Strike used for lateral movement and remote code execution, indicating malicious activity rather than legitimate service operation."
claude-opus-4-8,ID33205-SQL Server member added to database role.evtx,easy,A,processed,NO,100.0,100.0,YES,33205,,"OFFSEC\admmig, test-sql, dbo, db_accessadmin",ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,3.70,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo, db_accessadmin
- Commands: ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a single SQL Server audit event (action_id APRL) showing the principal OFFSEC\admmig adding the login [test-sql] to the [db_accessadmin] role on database RCS-TEST-db, which succeeded. This is a routine database role membership change performed by an administrative account in a test database, with no privilege-escalation chain, paired suspicious state changes, or other indicators of compromise present."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,3.55,5.6,6.0,4.0,3,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event records a successful privilege escalation where the principal OFFSEC\admmig added the login [test-sql] to the high-privilege [sysadmin] server role. Granting sysadmin membership to a non-standard account is a classic persistence and privilege-escalation technique, and the suspicious target name ""test-sql"" suggests an attacker-created account rather than routine administration."
claude-opus-4-8,ID33205-SQL Server user linked to a database.evtx,easy,A,processed,NO,100.0,88.9,YES,33205,MSSQL$RADAR,"OFFSEC\admmig, dbo, test-sql",CREATE USER [test-sql] FOR LOGIN [test-sql,mssql01.offsec.lan,,0.0,3.93,5.3,5.0,4.0,2,16.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: MSSQL$RADAR
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: CREATE USER [test-sql] FOR LOGIN [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a SQL Server audit event (action_id:CR) recording the successful creation of a database user [test-sql] mapped to an existing login, performed by an administrative account OFFSEC\admmig. Creating a database user for an existing login is a routine database administration task with no indication of privilege abuse or malicious behavior."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,4.93,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same user (lambda-user) registered an MSSQL SPN on an account and then enumerated all SPNs in the domain with ""setspn -T offsec -Q */*"", a classic reconnaissance step preceding a Kerberoasting attack. This pairing of SPN creation and domain-wide SPN enumeration from cmd.exe on a jump host indicates malicious credential-attack preparation rather than routine administration."
claude-opus-4-8,ID4723-5145-password reset with changeNTLM (Mimikatz).evtx,easy,A,processed,NO,100.0,100.0,YES,4723,,"hacker2, admmig",,,,0.0,3.59,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4723
- Processes: None
- Accounts: hacker2, admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Event ID 4723 indicates an attempt by a user (admmig) to change the password of account hacker2, which is a routine account-management operation. In isolation, this single password-change attempt with no privilege escalation, failed-attempt indicators, or suspicious process chain is consistent with normal administrative activity. There is no evidence of an attack pattern across multiple events."
