# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,ID4698-4699-Fast created & deleted task by SMBexec (sups. arg.).evtx,easy,A,processed,YES,100.0,100.0,YES,"4698, 4699",C:\WINDOWS\Temp\MpCmdRun.bat,"admmig, OFFSEC\lambda-user",C:\WINDOWS\Temp\MpCmdRun.bat,,,0.0,5.06,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4698, 4699
- Processes: C:\WINDOWS\Temp\MpCmdRun.bat
- Accounts: admmig, OFFSEC\lambda-user
- Commands: C:\WINDOWS\Temp\MpCmdRun.bat
- Network: None
- Registry: None

EXPLANATION:
A scheduled task named ""\smbservice"" was created (4698) and almost immediately deleted (4699) within the same second by account admmig, indicating cleanup of a transient persistence/execution mechanism. The task runs a batch file masquerading as a legitimate Defender tool (MpCmdRun.bat) from the suspicious C:\WINDOWS\Temp directory under SYSTEM (S-1-5-18), a classic privilege-execution and defense-evasion pattern. The combination of a deceptive name, untrusted Temp location, and rapid create/delete strongly indicates malicious activity."
claude-opus-4-8,ID5145-Remote schedule task creation (ATexec).evtx,easy,A,processed,YES,100.0,77.8,YES,5145,,admmig,,10.23.123.11,,0.0,5.25,4.7,6.0,4.0,3,17.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The sequence shows access to the IPC$ share with the named pipe ""atsvc"" (the Task Scheduler service), followed immediately by writing and deleting a randomly-named .tmp file (Temp\bouWFQYO.tmp) in the ADMIN$ share's C:\Windows directory. This pattern of IPC$/atsvc pipe access combined with a randomly-named temporary payload in ADMIN$ is characteristic of remote command execution tooling (e.g., Impacket atexec/smbexec). The use of an admin migration account from a single remote IP performing this lateral-movement behavior is consistent with attacker activity rather than routine file sharing."
claude-opus-4-8,ID4688-SQL Server payload injectection for reverse shell (MSF).evtx,easy,A,processed,YES,100.0,75.0,YES,4688,"cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe","Svc-SQL-DB01, OFFSEC","""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe"", shell.run ""%TEMP%\TVupu.exe"", 0, false",,,16.7,9.70,4.5,5.0,3.3,3,15.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe
- Accounts: Svc-SQL-DB01, OFFSEC
- Commands: ""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe"", shell.run ""%TEMP%\TVupu.exe"", 0, false
- Network: None
- Registry: None

EXPLANATION:
The SQL Server service account (Svc-SQL-DB01) spawns hundreds of cmd.exe processes via sqlservr.exe (xp_cmdshell abuse) that echo chunks of a base64-encoded PE file (""TVqQAA"" = MZ header) into %TEMP%\feyQV.b64, then writes a VBScript decoder (UbdXv.vbs) that base64-decodes the data to TVupu.exe and executes it. This staged file-reassembly-and-execution chain through a database service is a classic post-exploitation dropper technique, not legitimate database activity."
claude-opus-4-8,ID4688-Edge payload download via command.evtx,easy,A,processed,YES,100.0,75.7,YES,4688,"msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe","admmig, WIN10-02$","""C:\Program Files\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F",github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip,,0.0,5.87,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe
- Accounts: admmig, WIN10-02$
- Commands: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F
- Network: github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip
- Registry: None

EXPLANATION:
The cmd.exe process automated launching Edge to download mimikatz (a well-known credential-dumping tool), waited via timeout, then force-killed the browser with taskkill — a scripted sequence indicative of malicious tooling acquisition. The download of mimikatz_trunk.zip from the gentilkiwi GitHub repository under an admin account strongly signals credential-theft attack preparation rather than routine browsing."
claude-opus-4-8,ID5145-remote service creation over SMB.evtx,easy,A,processed,YES,100.0,77.8,YES,5145,powershell.exe,admmig,,10.23.123.11,,0.0,3.72,4.7,6.0,4.0,4,18.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: powershell.exe
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The same actor (admmig from 10.23.123.11) accessed the ADMIN$ share targeting powershell.exe and then accessed the IPC$ share with the svcctl named pipe in immediate succession. This sequence of ADMIN$ file access combined with svcctl (Service Control Manager) pipe usage is the classic signature of remote service-based lateral movement/execution (e.g., PsExec-style), indicating malicious activity rather than routine file sharing."
claude-opus-4-8,ID5145-service massive remote creation via named pipe - Tchopper.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,svcctl,admmig,,10.23.23.9,,0.0,6.81,5.0,6.0,4.0,4,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: svcctl
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
A single source IP (10.23.23.9) repeatedly accessed the IPC$ share targeting the ""svcctl"" named pipe with write access (AccessMask 0x12019F) hundreds of times at a steady ~1.4 second cadence using a new logon ID each time, which is the signature of automated remote service control (e.g., PsExec-style lateral movement or service-based execution) rather than normal interactive activity. The svcctl pipe is used to create/start remote services, and this high-volume, machine-paced pattern from one host against a file server (FS03) strongly indicates lateral movement or remote command execution. The escalating SubjectLogonId values with identical access requests confirm scripted/automated tooling consistent with an attack."
claude-opus-4-8,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","cmd.exe, powershell.exe",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",,,16.7,13.39,4.0,6.0,3.3,4,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: cmd.exe, powershell.exe
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: None
- Registry: None

EXPLANATION:
Hundreds of services were rapidly created (7045) using cmd.exe/powershell.exe as LocalSystem, each failing to start (7000/7009 timeout %%1053), with Base64-encoded PowerShell script fragments embedded in the ServiceName fields and chained ""seg1""–""seg245"" payloads appended to tmp_payload.txt. This pattern of abusing service creation to smuggle and reassemble an encoded PowerShell script (data staging/exfiltration via service names) is a clear malicious technique rather than legitimate administrative activity."
claude-opus-4-8,ID7009-Service deployment time out (meterpreter).evtx,easy,B,processed,YES,100.0,100.0,YES,7009,,,,,,0.0,4.03,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7009, 7009, 7009
- Processes: None
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Multiple Event ID 7009 (service connection timeout) entries appear in rapid succession on FS03.offsec.lan, each referencing randomly named services (gdKhvCScykzNFZKd, JyZPMMxJQxHFDMHV, ItUrroruwhZwMrnl). These random 16-character service names are a hallmark of tools like PsExec/lateral-movement frameworks that create transient services for remote command execution, indicating malicious activity rather than legitimate service startup."
claude-opus-4-8,ID33205-SQL Server member added to database role.evtx,easy,A,processed,NO,100.0,68.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql,,,0.0,4.15,4.1,5.0,4.0,2,15.1,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql]
- Network: None
- Registry: None

EXPLANATION:
This is a SQL Server audit event (action APRL, succeeded) where the administrative principal OFFSEC\admmig added the principal test-sql to the db_accessadmin database role. This type of role membership change performed by an admin account is a routine database administration operation, and there is no privilege-escalation chain or anomalous actor present in the single event. Without additional context indicating unauthorized escalation, this represents normal administrative activity."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,4.15,5.6,6.0,4.0,4,19.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event shows the principal OFFSEC\admmig successfully adding the login [test-sql] to the high-privilege [sysadmin] server role via an ALTER SERVER ROLE statement (action_id APRL, succeeded:true). Granting sysadmin membership to a non-standard account is a classic privilege-escalation/persistence technique, making this activity suspicious and worth investigation."
claude-opus-4-8,ID33205-SQL Server user linked to a database.evtx,easy,A,processed,NO,100.0,88.9,YES,33205,MSSQL$RADAR,"OFFSEC\admmig, dbo, test-sql",CREATE USER [test-sql] FOR LOGIN [test-sql,,,0.0,8.50,5.3,5.0,4.0,3,17.3,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: MSSQL$RADAR
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: CREATE USER [test-sql] FOR LOGIN [test-sql]
- Network: None
- Registry: None

EXPLANATION:
This is a SQL Server audit event (action_id:CR) showing a successful CREATE USER statement mapping a database user to an existing login, performed by an administrative principal (OFFSEC\admmig). This is routine database administration activity with no signs of privilege escalation, unauthorized access, or attack chaining in a single benign event."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,5.90,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The user lambda-user registered an MSSQLSvc SPN on the account honey-pot1 and then enumerated all SPNs in the domain with ""setspn -T offsec -Q */*"", a classic reconnaissance pattern for a Kerberoasting attack. Adding a service principal name to a user account creates a Kerberoast-able target, and the subsequent domain-wide SPN query indicates an attacker hunting for crackable service tickets. This sequence on a jump host strongly indicates malicious credential-attack preparation rather than routine administration."
claude-opus-4-8,ID4723-5145-password reset with changeNTLM (Mimikatz).evtx,easy,A,processed,NO,100.0,100.0,YES,4723,,"hacker2, admmig",,,,0.0,3.55,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4723
- Processes: None
- Accounts: hacker2, admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Event ID 4723 indicates an attempt by a user (admmig) to change the password of another account (hacker2), which is a routine account management operation. In isolation, with no failed status, privilege escalation chain, or suspicious process activity, this represents standard administrative behavior. The presence of an account named ""hacker2"" alone is not sufficient evidence of attack without corroborating malicious patterns."
claude-opus-4-8,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,4.22,5.3,5.0,4.0,3,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The account admmig logged in remotely via Kerberos (network logon type 3) from 10.23.23.9 and accessed the IPC$ share with the ""samr"" named pipe, indicating remote SAM/account manipulation. This was immediately followed by a password reset (4724) and account change (4738) targeting the account hacker2, a pattern consistent with credential abuse/account takeover rather than routine administration."
