# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID4964-Login of a member of a special group.evtx,easy,A,processed,NO,100.0,100.0,YES,4964,,"LOCAL SERVICE, ROOTDC1$, admmig",,rootdc1.offsec.lan,,0.0,14.43,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4964
- Processes: None
- Accounts: LOCAL SERVICE, ROOTDC1$, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated 4964 logons where the account admmig was assigned a special group SID. The logs do not include any processes, commands, registry changes, or network indicators beyond the logged computer hostname to demonstrate attack behavior."
gpt-5.5-2026-04-23,ID5124-OCSP security settings changed.evtx,easy,A,processed,NO,100.0,100.0,YES,"5121, 5120, 5123, 5124",,"admmig, BUILTIN\Administrators, IIS APPPOOL\OCSPISAPIAppPool",,,,0.0,14.64,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 5121, 5120, 5123, 5124
- Processes: None
- Accounts: admmig, BUILTIN\Administrators, IIS APPPOOL\OCSPISAPIAppPool
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The events show OCSP-related configuration and security settings changes on pki01.offsec.lan, including AuditFilter, MaxNumOfCacheEntries, NumOfThreads, and NewSecuritySettings. These changes were performed by admmig, but there are no commands, processes, network indicators, or registry changes in the logs showing attack behavior."
gpt-5.5-2026-04-23,ID1-SYSMON driver unload (FilterManager).evtx,easy,A,processed,NO,100.0,100.0,YES,1,,,,,,0.0,4.61,6.0,4.0,4.0,1,15.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: None
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The event shows Microsoft-Windows-FilterManager reporting a successful status for the device name SysmonDrv. There are no processes, accounts, commands, network indicators, or registry keys in the log data indicating attack behavior."
gpt-5.5-2026-04-23,ID13-Defender service configuration disabled.evtx,easy,A,processed,NO,100.0,83.3,YES,13,C:\Windows\system32\services.exe,,,win10-02.offsec.lan,HKLM\System\CurrentControlSet\Services\WdNisDrv\Start,0.0,9.21,5.0,5.0,4.0,1,15.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 13
- Processes: C:\Windows\system32\services.exe
- Accounts: None
- Commands: None
- Network: win10-02.offsec.lan
- Registry: HKLM\System\CurrentControlSet\Services\WdNisDrv\Start

EXPLANATION:
The events show C:\Windows\system32\services.exe setting the same Windows Defender Network Inspection driver service registry value to DWORD (0x00000003). There are no commands, accounts, or additional activity indicating an attack pattern beyond repeated service configuration changes."
gpt-5.5-2026-04-23,ID8-Module Virtualization disabled (Credential Guard).evtx,easy,A,processed,NO,100.0,100.0,YES,"8, 10, 7, 9",,,,"N900B7FFD.kapsch.co.at, N900B7FFD.kbceu.kbcnet.tech",,0.0,9.83,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 8, 10, 7, 9
- Processes: None
- Accounts: None
- Commands: None
- Network: N900B7FFD.kapsch.co.at, N900B7FFD.kbceu.kbcnet.tech
- Registry: None

EXPLANATION:
The events show Microsoft-Windows-Servicing state changes for Windows components and optional features, including Windows-Defender-Default-Definitions, Microsoft-Windows-Subsystem-Linux, VirtualMachinePlatform, MSRDC-Infrastructure, and HypervisorPlatform. The repeated Event IDs appear as paired servicing state changes with ErrorCode 0x0 and no accounts, commands, processes, or registry activity indicating attack behavior."
gpt-5.5-2026-04-23,ID4739-Domain policy changed by non system account.evtx,easy,A,processed,NO,100.0,100.0,YES,4739,,admmig,,rootdc1.offsec.lan,,0.0,5.63,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4739
- Processes: None
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Event ID 4739 indicates a domain policy change by account admmig, but the logged policy fields show no specific changed values. With only this single event and no accompanying suspicious commands, processes, registry changes, or network activity, this is not enough evidence to determine malicious activity."
gpt-5.5-2026-04-23,ID4908-Special group table changed.evtx,easy,A,processed,NO,100.0,100.0,YES,4908,,,,rootdc1.offsec.lan,,0.0,13.56,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4908
- Processes: None
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated Event ID 4908 entries with SidList values changing from ""-"" to lists of SIDs on rootdc1.offsec.lan. The logs do not include any usernames, processes, commands, registry paths, or other execution evidence to establish attack behavior."
gpt-5.5-2026-04-23,ID4688-Linux Subsystem installation (WSL).evtx,easy,A,processed,NO,100.0,100.0,YES,4688,"C:\Windows\System32\Dism.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\DismHost.exe, C:\Windows\servicing\TrustedInstaller.exe, C:\Windows\System32\services.exe, C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\taskhostw.exe, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\DismHost.exe, C:\Windows\System32\wsl.exe, C:\Windows\System32\dllhost.exe","admmig, WIN10-CLIENT01$","""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:Microsoft-Windows-Subsystem-Linux /all /norestart, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\dismhost.exe {F4C84A6D-0631-443F-B849-03CA53B4AE35}, C:\WINDOWS\servicing\TrustedInstaller.exe, C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe -Embedding, taskhostw.exe, ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:VirtualMachinePlatform /all /norestart, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\dismhost.exe {2FF3BABF-D4B4-410C-B05A-9786E419DF67}, ""C:\WINDOWS\system32\wsl.exe"" --set-default-version 2, C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",WIN10-client01.offsec.lan,,0.0,20.95,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\Dism.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\DismHost.exe, C:\Windows\servicing\TrustedInstaller.exe, C:\Windows\System32\services.exe, C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\taskhostw.exe, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\DismHost.exe, C:\Windows\System32\wsl.exe, C:\Windows\System32\dllhost.exe
- Accounts: admmig, WIN10-CLIENT01$
- Commands: ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:Microsoft-Windows-Subsystem-Linux /all /norestart, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\dismhost.exe {F4C84A6D-0631-443F-B849-03CA53B4AE35}, C:\WINDOWS\servicing\TrustedInstaller.exe, C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe -Embedding, taskhostw.exe, ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:VirtualMachinePlatform /all /norestart, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\dismhost.exe {2FF3BABF-D4B4-410C-B05A-9786E419DF67}, ""C:\WINDOWS\system32\wsl.exe"" --set-default-version 2, C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: WIN10-client01.offsec.lan
- Registry: None

EXPLANATION:
The events show admmig running Dism.exe from powershell.exe to enable Microsoft-Windows-Subsystem-Linux and VirtualMachinePlatform, followed by wsl.exe setting the default version to 2. The related DismHost.exe, TrustedInstaller.exe, TiWorker.exe, taskhostw.exe, and dllhost.exe activity appears tied to the same Windows feature servicing sequence, with no registry, remote network, or attack command evidence present."
gpt-5.5-2026-04-23,ID4661-Suspicious SAM access to password attributes by LSASS (Dcshadow).evtx,easy,A,processed,NO,100.0,75.0,YES,4661,C:\Windows\System32\lsass.exe,ROOTDC1$,,rootdc1.offsec.lan,,0.0,13.61,4.5,5.0,4.0,2,15.5,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4661
- Processes: C:\Windows\System32\lsass.exe
- Accounts: ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated 4661 access requests to Security Account Manager objects by ROOTDC1$ using C:\Windows\System32\lsass.exe. No commands, registry changes, external network indicators, or non-system user accounts are present to support attack behavior."
gpt-5.5-2026-04-23,ID800-4103-4104-Domain group discovery via PowerShell.evtx,easy,A,processed,YES,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Get-ADGroupMember -Identity 'Administrators', prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off",jump01.offsec.lan,,0.0,14.33,6.0,1.0,4.0,3,14.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Get-ADGroupMember -Identity 'Administrators', prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The account OFFSEC\admmig used PowerShell to run Get-ADGroupMember -Identity 'Administrators', which enumerated privileged group membership including Domain Admins, Enterprise Admins, and Administrator. This pattern is consistent with Active Directory privilege discovery rather than routine PowerShell host activity."
gpt-5.5-2026-04-23,ID800-4103-4104-Local group discovery via PowerShell.evtx.evtx,easy,A,processed,NO,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"OFFSEC\admmig, JUMP01\Administrator, OFFSEC\Domain Admins, OFFSEC\Nessus Local Access, OFFSEC\SG_LocalAdmin_Lab","PSConsoleHostReadline, Get-LocalGroupMember -Name Administrators, Out-Default, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off",,,0.0,14.31,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig, JUMP01\Administrator, OFFSEC\Domain Admins, OFFSEC\Nessus Local Access, OFFSEC\SG_LocalAdmin_Lab
- Commands: PSConsoleHostReadline, Get-LocalGroupMember -Name Administrators, Out-Default, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: None
- Registry: None

EXPLANATION:
The logs show OFFSEC\admmig using PowerShell to run Get-LocalGroupMember -Name Administrators and display the resulting local administrator memberships. This is administrative enumeration and PSReadline-related activity, with no additional evidence in the provided events of exploitation, persistence, credential theft, or unauthorized changes."
gpt-5.5-2026-04-23,ID600-Active Directory module called by PowerShell.evtx,easy,A,processed,NO,100.0,100.0,YES,600,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,jump01.offsec.lan,,0.0,9.30,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 600
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: None
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
This event shows the ActiveDirectory PowerShell provider starting in a ConsoleHost session. No command line, account activity, registry changes, or suspicious sequence of actions is present in the provided event."
gpt-5.5-2026-04-23,ID4825-Denied RDP connection with valid credentials.evtx,easy,A,processed,YES,100.0,100.0,YES,4825,,svc6test1,,"fs02.offsec.lan, 10.23.23.9",,0.0,14.27,6.0,2.0,4.0,4,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4825
- Processes: None
- Accounts: svc6test1
- Commands: None
- Network: fs02.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
Two 4825 events show repeated denied Remote Desktop access attempts for the same account, svc6test1, from the same client address, 10.23.23.9, within a short time window. This pattern is suspicious for unauthorized access or lateral movement attempts rather than routine activity."
gpt-5.5-2026-04-23,ID5142-5143-Mimispool print share created and modified.evtx,easy,A,processed,NO,100.0,66.7,YES,"5142, 5143",,FS03$,,FS03.offsec.lan,,0.0,8.30,4.0,5.0,4.0,2,15.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 5142, 5143
- Processes: None
- Accounts: FS03$
- Commands: None
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The events show the \\*\print$ share being created and modified on FS03.offsec.lan by the local system account FS03$. The share path C:\Windows\system32\spool\drivers and remark Printer Drivers are consistent with routine printer driver sharing activity, with no commands, processes, registry changes, or suspicious network indicators present."
gpt-5.5-2026-04-23,ID4-OpenSSH server listening.evtx,easy,A,processed,NO,100.0,100.0,YES,4,sshd,,,"win10-02.offsec.lan, ::, 0.0.0.0",,16.7,7.78,6.0,5.0,3.3,2,16.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4
- Processes: sshd
- Accounts: None
- Commands: None
- Network: win10-02.offsec.lan, ::, 0.0.0.0
- Registry: None

EXPLANATION:
The events only show the OpenSSH process sshd listening on port 22 on win10-02.offsec.lan. There are no commands, accounts, authentication activity, registry changes, or other evidence indicating attack behavior in the provided logs."
gpt-5.5-2026-04-23,BENIGN-ID5145-Veeam backup reads files over backup share.csv,,,processed,NO,100.0,91.7,YES,"4624, 4672, 5140, 5145, 4673",C:\Windows\System32\svchost.exe,svc_veeam,,"10.23.50.20, BKP01, fileserver01.offsec.lan",,0.0,14.46,5.5,5.0,4.0,3,17.5,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624, 4672, 5140, 5145, 4673
- Processes: C:\Windows\System32\svchost.exe
- Accounts: svc_veeam
- Commands: None
- Network: 10.23.50.20, BKP01, fileserver01.offsec.lan
- Registry: None

EXPLANATION:
The events show the svc_veeam account logging on from BKP01 and accessing the \\*\Backups$ share to read backup files with .vbk and .vib extensions. The privileges shown, including SeBackupPrivilege and SeRestorePrivilege, are consistent with backup service activity, and no commands, registry changes, or destructive actions are present in the logs."
gpt-5.5-2026-04-23,"ID 768,775,793,796,817,840-BitLocker encryption activated.evtx",easy,D,processed,NO,100.0,100.0,YES,"4122, 796, 817, 840, 775, 780, 768, 793",,,,"WIN-47PN2IE7CTG, DESKTOP-7GBMVRG, GUAPOS-PC",,0.0,17.23,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4122, 796, 817, 840, 775, 780, 768, 793
- Processes: None
- Accounts: None
- Commands: None
- Network: WIN-47PN2IE7CTG, DESKTOP-7GBMVRG, GUAPOS-PC
- Registry: None

EXPLANATION:
The events are from Microsoft-Windows-BitLocker-API and show BitLocker-related activity such as volume identification, protector additions, PCR logging, and encryption-related events on C:. There are no processes, accounts, command lines, or registry changes in the logs indicating attacker execution or unauthorized activity."
