# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,ID4698-4699-Fast created & deleted task by SMBexec (sups. arg.).evtx,easy,A,processed,YES,100.0,100.0,YES,"4698, 4699",C:\WINDOWS\Temp\MpCmdRun.bat,"admmig, OFFSEC\lambda-user, S-1-5-18",C:\WINDOWS\Temp\MpCmdRun.bat,,,0.0,4.76,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4698, 4699
- Processes: C:\WINDOWS\Temp\MpCmdRun.bat
- Accounts: admmig, OFFSEC\lambda-user, S-1-5-18
- Commands: C:\WINDOWS\Temp\MpCmdRun.bat
- Network: None
- Registry: None

EXPLANATION:
A scheduled task named ""\smbservice"" was created (4698) and immediately deleted (4699) on fs02.offsec.lan, executing a batch file from C:\WINDOWS\Temp masquerading as the legitimate Defender utility MpCmdRun. The task runs as SYSTEM (S-1-5-18) and the rapid create-then-delete pattern by admmig is consistent with persistence and execution followed by cleanup to evade detection."
claude-opus-4-8,ID5145-Remote schedule task creation (ATexec).evtx,easy,A,processed,YES,100.0,77.8,YES,5145,,admmig,,10.23.123.11,,0.0,4.88,4.7,5.0,4.0,3,16.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The same actor (admmig from 10.23.123.11) accessed the IPC$ share with the named pipe ""atsvc"" (the AT/task scheduler service used by remote execution tools), then wrote and read a randomly-named temp file (Temp\bouWFQYO.tmp) on the ADMIN$ share — a pattern characteristic of remote command execution frameworks like Impacket's atexec. The combination of atsvc pipe access plus a random .tmp file staged in C:\Windows\Temp strongly indicates lateral movement and remote code execution rather than benign file sharing."
claude-opus-4-8,ID4688-SQL Server payload injectection for reverse shell (MSF).evtx,easy,A,processed,YES,100.0,75.0,YES,4688,"cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe","Svc-SQL-DB01, OFFSEC","""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, cscript //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""",,,16.7,9.46,4.5,6.0,3.3,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe
- Accounts: Svc-SQL-DB01, OFFSEC
- Commands: ""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, cscript //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""
- Network: None
- Registry: None

EXPLANATION:
This is a classic MSSQL xp_cmdshell abuse chain: sqlservr.exe spawns hundreds of cmd.exe processes echoing chunks of a base64-encoded PE file (note the ""TVqQAA"" MZ/DOS header) into %TEMP%\feyQV.b64. A VBScript (UbdXv.vbs) then base64-decodes the file into TVupu.exe and executes it, indicating remote code execution and payload deployment via the compromised SQL service account. The fileless staging via echo, VBScript decoder, and final dropped executable execution are strong indicators of post-exploitation attacker activity."
claude-opus-4-8,ID4688-Edge payload download via command.evtx,easy,A,processed,YES,100.0,75.7,YES,4688,"msedge.exe, timeout.exe, taskkill.exe, cmd.exe, SecurityHealthHost.exe, svchost.exe","admmig, WIN10-02$","""C:\Program Files\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F",github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip,,0.0,5.31,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: msedge.exe, timeout.exe, taskkill.exe, cmd.exe, SecurityHealthHost.exe, svchost.exe
- Accounts: admmig, WIN10-02$
- Commands: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F
- Network: github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip
- Registry: None

EXPLANATION:
The cmd.exe process scripted a sequence launching Edge to download mimikatz_trunk.zip (a well-known credential-dumping tool) followed by a timeout delay and a forced taskkill of msedge.exe, indicating an automated download of attack tooling. The chained, scripted behavior under the admmig account to retrieve mimikatz is characteristic of malicious credential-theft preparation rather than routine browsing."
claude-opus-4-8,ID5145-remote service creation over SMB.evtx,easy,A,processed,YES,100.0,77.8,YES,5145,powershell.exe,admmig,,10.23.123.11,,0.0,4.31,4.7,6.0,4.0,4,18.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: powershell.exe
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The same actor (admmig from 10.23.123.11) accessed the ADMIN$ share targeting powershell.exe and then immediately accessed the IPC$ share with the svcctl named pipe, which is the Service Control Manager interface. This combination of remote admin-share access to PowerShell plus svcctl pipe binding is the classic signature of remote service-based lateral movement/code execution (PsExec-style). The paired share accesses by one identifier within the same second indicate an attacker remotely executing PowerShell via a created service."
claude-opus-4-8,ID5145-service massive remote creation via named pipe - Tchopper.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,,admmig,,10.23.23.9,,0.0,6.02,5.0,5.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
A single account (admmig from 10.23.23.9) repeatedly accesses the IPC$ share with RelativeTargetName ""svcctl"" hundreds of times at ~1.5 second intervals over several minutes, each event using a different LogonId. The svcctl named pipe is the Service Control Manager interface used for remote service creation/execution, and this rapid, automated, high-volume pattern is consistent with lateral movement/remote command execution tooling (e.g., PsExec-style or SCM abuse) rather than normal administrative activity."
claude-opus-4-8,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","cmd.exe, powershell.exe",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",,,16.7,10.17,4.0,6.0,3.3,4,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: cmd.exe, powershell.exe
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: None
- Registry: None

EXPLANATION:
Hundreds of services (Event ID 7045) were rapidly created in sequence on FS03.offsec.lan, each with a Base64-encoded ServiceName fragment and an ImagePath that runs cmd.exe spawning PowerShell to append output to tmp_payload.txt, reconstructing a large script across many segments. This pattern of mass service creation used to smuggle a Base64-chunked payload via the ServiceName field, combined with services that immediately fail to start (7009 timeouts / 7000 errors), is characteristic of a covert data-staging or payload-reassembly technique rather than legitimate administration. The runtime LocalSystem context, sequential ""seg"" naming, and abuse of the service control manager to encode and persist data strongly indicate malicious activity."
claude-opus-4-8,ID7009-Service deployment time out (meterpreter).evtx,easy,B,processed,YES,100.0,100.0,YES,7009,,,,,,0.0,3.57,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7009, 7009, 7009
- Processes: None
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Multiple Event ID 7009 (Service Control Manager timeout) entries reference randomly-named services (gdKhvCScykzNFZKd, JyZPMMxJQxHFDMHV, ItUrroruwhZwMrnl) created in quick succession on FS03.offsec.lan. These pseudo-random service names are characteristic of tools like PsExec/Cobalt Strike used for remote command execution and lateral movement, indicating malicious activity rather than legitimate service operation."
claude-opus-4-8,ID33205-SQL Server member added to database role.evtx,easy,A,processed,NO,100.0,100.0,YES,33205,,"OFFSEC\admmig, test-sql, dbo, db_accessadmin",ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,3.64,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo, db_accessadmin
- Commands: ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a single SQL Server audit event (33205) recording a successful role membership change where an administrative account (OFFSEC\admmig) added principal test-sql to the db_accessadmin role. This is routine database administration performed by an admin account with no chained privilege escalation, suspicious processes, or anomalous patterns visible in the log."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,MSSQL$RADAR,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,4.41,5.6,6.0,4.0,3,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: MSSQL$RADAR
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event records a successful server role membership change (action_id:APRL) where the principal test-sql was added to the privileged [sysadmin] server role. Adding a non-standard account to sysadmin grants full administrative control over the SQL instance, a common privilege-escalation/persistence technique. The action performed by OFFSEC\admmig elevating test-sql to sysadmin is a strong indicator of malicious privilege escalation."
claude-opus-4-8,ID33205-SQL Server user linked to a database.evtx,easy,A,processed,NO,100.0,88.9,YES,33205,MSSQL$RADAR,"OFFSEC\admmig, dbo, test-sql",CREATE USER [test-sql] FOR LOGIN [test-sql,mssql01.offsec.lan,,0.0,4.67,5.3,6.0,4.0,3,18.3,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: MSSQL$RADAR
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: CREATE USER [test-sql] FOR LOGIN [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a single SQL Server audit event (action_id:CR, class_type:SU) recording the successful creation of a database user [test-sql] mapped to an existing login, performed by an administrative principal (OFFSEC\admmig). This is routine database administration activity with no escalation chain, suspicious commands, or anomalous patterns present in the log."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,4.59,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same user (lambda-user) registers an MSSQLSvc SPN on a user account and then enumerates all SPNs in the domain with ""setspn -T offsec -Q */*"", a classic reconnaissance step preceding Kerberoasting. Registering an SPN on a normal user account and querying all SPNs in sequence is a known attacker technique to obtain crackable service tickets, making this pattern malicious."
claude-opus-4-8,ID4723-5145-password reset with changeNTLM (Mimikatz).evtx,easy,A,processed,NO,100.0,100.0,YES,4723,,"hacker2, admmig",,,,0.0,6.01,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4723
- Processes: None
- Accounts: hacker2, admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Event ID 4723 indicates an attempt by a user (admmig) to change the password of another account (hacker2), which is a routine account-management operation. A single password-change event in isolation, without an accompanying failure, privilege escalation chain, or suspicious process activity, is consistent with normal administrative activity. While the target account name ""hacker2"" is unusual, the event data alone provides no evidence of malicious behavior."
claude-opus-4-8,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,4.63,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The same actor (admmig) performed multiple rapid Kerberos network logons (Type 3) from 10.23.23.9 to the domain controller, accessed the IPC$ share via the SAMR pipe, and then reset the password (4724) and modified the account (4738) for user hacker2 within the same logon session. This sequence of remote SAMR access followed by a password reset on another account is consistent with a credential manipulation/privilege escalation attack rather than routine administration."
