# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,BENIGN-ID1-Admin PowerShell routine diagnostic.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, C:\Windows\explorer.exe",OFFSEC\admin,"powershell.exe Get-Service -Name W32Time, powershell.exe Get-EventLog -LogName System -Newest 10",,,0.0,3.78,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, C:\Windows\explorer.exe
- Accounts: OFFSEC\admin
- Commands: powershell.exe Get-Service -Name W32Time, powershell.exe Get-EventLog -LogName System -Newest 10
- Network: None
- Registry: None

EXPLANATION:
Both events show an administrator running standard PowerShell diagnostic cmdlets (Get-Service and Get-EventLog) launched normally from explorer.exe. The commands are read-only system queries with no obfuscation, encoding, download, or persistence behavior. This is consistent with routine system administration activity rather than an attack."
claude-opus-4-8,BENIGN-ID4698-Windows Update scheduled task.csv,,,processed,NO,100.0,87.5,YES,4698,usoclient.exe,SYSTEM,%windir%\system32\usoclient.exe StartInstall,,,0.0,3.42,5.2,6.0,4.0,3,18.2,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4698
- Processes: usoclient.exe
- Accounts: SYSTEM
- Commands: %windir%\system32\usoclient.exe StartInstall
- Network: None
- Registry: None

EXPLANATION:
This event shows a scheduled task creation by the SYSTEM account for the legitimate Windows UpdateOrchestrator task that runs usoclient.exe to perform periodic Windows Update maintenance. The task content, author (Microsoft Corporation), and execution path all match standard Windows update behavior, indicating routine, benign system activity."
claude-opus-4-8,BENIGN-ID1-GPO refresh by SYSTEM via gpupdate.csv,,,processed,NO,100.0,100.0,YES,"1, 1502","C:\Windows\System32\gpupdate.exe, C:\Windows\System32\svchost.exe",NT AUTHORITY\SYSTEM,"gpupdate /force, C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc",\\rootdc1.offsec.lan,,0.0,4.30,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1, 1502
- Processes: C:\Windows\System32\gpupdate.exe, C:\Windows\System32\svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: gpupdate /force, C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc
- Network: \\rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The gpupdate.exe process was spawned by svchost.exe hosting the Group Policy service (gpsvc), which is the normal mechanism for refreshing Group Policy. The subsequent GroupPolicy event 1502 shows successful processing (ErrorCode 0) against the domain controller, consistent with routine policy update activity. All binaries are signed Microsoft components running from expected paths with no suspicious command lines."
claude-opus-4-8,BENIGN-ID1000-Defender scheduled quick scan.csv,,,processed,NO,100.0,100.0,YES,"1000, 1001",,NT AUTHORITY\SYSTEM,,,,0.0,4.02,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1000, 1001
- Processes: None
- Accounts: NT AUTHORITY\SYSTEM
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
These events show a Microsoft Defender Antivirus quick scan starting (Event 1000) and completing successfully (Event 1001) with Result Code 0x00000000, both running under the routine system account NT AUTHORITY\SYSTEM. This is standard, expected antivirus maintenance activity with no indications of malicious behavior."
claude-opus-4-8,BENIGN-ID1-WSUS update scan via wuauclt.csv,,,processed,NO,100.0,100.0,YES,1,"wuauclt.exe, svchost.exe",NT AUTHORITY\SYSTEM,wuauclt.exe /detectnow /updatenow,,,0.0,3.90,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wuauclt.exe, svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: wuauclt.exe /detectnow /updatenow
- Network: None
- Registry: None

EXPLANATION:
The wuauclt.exe process is the legitimate Windows Update client launched by svchost.exe running the wuauserv service, which is the expected parent for Windows Update activity. The command line (/detectnow /updatenow), file metadata signed by Microsoft, and standard system path all indicate routine update-checking behavior. No suspicious parent-child relationships, network indicators, or anomalous command lines are present."
claude-opus-4-8,BENIGN-ID1-Authorised MSI install via SCCM.csv,,,processed,NO,100.0,80.0,YES,"1, 11707","msiexec.exe, C:\Windows\CCM\CcmExec.exe","OFFSEC\sccm-deploy, NT AUTHORITY\SYSTEM","msiexec.exe /i ""\\sccm01.offsec.lan\Apps\7zip\7z2408-x64.msi"" /qn",\\sccm01.offsec.lan\Apps\7zip\7z2408-x64.msi,,0.0,5.35,4.8,6.0,4.0,3,17.8,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1, 11707
- Processes: msiexec.exe, C:\Windows\CCM\CcmExec.exe
- Accounts: OFFSEC\sccm-deploy, NT AUTHORITY\SYSTEM
- Commands: msiexec.exe /i ""\\sccm01.offsec.lan\Apps\7zip\7z2408-x64.msi"" /qn
- Network: \\sccm01.offsec.lan\Apps\7zip\7z2408-x64.msi
- Registry: None

EXPLANATION:
This is a routine SCCM software deployment where CcmExec.exe (the legitimate Configuration Manager agent) launches msiexec.exe to silently install a signed 7-Zip MSI from an internal SCCM distribution share. The MsiInstaller event 11707 confirms successful installation of the signed Igor Pavlov package, and the parent-child chain (CcmExec.exe spawning msiexec) is expected behavior for managed deployments."
claude-opus-4-8,BENIGN-ID4624-AD replication health probe by DC.csv,,,processed,NO,100.0,100.0,YES,4624,,"ROOTDC1$, ROOTDC2$",,10.23.10.2,,0.0,4.82,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624
- Processes: None
- Accounts: ROOTDC1$, ROOTDC2$
- Commands: None
- Network: 10.23.10.2
- Registry: None

EXPLANATION:
This is a single successful logon event (Event ID 4624) using Kerberos authentication between two domain controller machine accounts (ROOTDC1$ and ROOTDC2$), which is normal for inter-DC communication and replication. The network logon type 3 with Kerberos and a machine account source is consistent with routine domain controller activity, and there is no privilege escalation, suspicious process, or paired anomalous state change present."
claude-opus-4-8,BENIGN-ID1-Admin MMC console session via RDP.csv,,,processed,NO,100.0,100.0,YES,1,"mmc.exe, explorer.exe",OFFSEC\admin,"""C:\Windows\System32\mmc.exe"" C:\Windows\System32\dsa.msc",,,0.0,3.64,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: mmc.exe, explorer.exe
- Accounts: OFFSEC\admin
- Commands: ""C:\Windows\System32\mmc.exe"" C:\Windows\System32\dsa.msc
- Network: None
- Registry: None

EXPLANATION:
This event shows an administrator launching the Microsoft Management Console (mmc.exe) with dsa.msc, which is the Active Directory Users and Computers snap-in, a standard administrative task. The signed Microsoft binary, expected parent process (explorer.exe), and routine admin context indicate normal management activity rather than an attack."
claude-opus-4-8,BENIGN-ID1-SCCM creates patch deployment scheduled task.csv,,,processed,NO,100.0,100.0,YES,1,"schtasks.exe, CcmExec.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /create /tn ""Microsoft\Configuration Manager\Patch Compliance Scan"" /xml ""C:\Windows\CCM\Tasks\PatchScan.xml"" /f",,,0.0,5.00,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, CcmExec.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /create /tn ""Microsoft\Configuration Manager\Patch Compliance Scan"" /xml ""C:\Windows\CCM\Tasks\PatchScan.xml"" /f
- Network: None
- Registry: None

EXPLANATION:
The scheduled task is created by CcmExec.exe (the SCCM/Configuration Manager client agent) running as SYSTEM, which legitimately manages patch compliance and software deployment tasks. The task name, XML source path, and parent process are all consistent with normal Microsoft Endpoint Configuration Manager operation. There are no suspicious indicators such as unusual parent processes, obfuscated commands, or external network activity."
claude-opus-4-8,BENIGN-ID1-Helpdesk audits Domain Admins membership.csv,,,processed,YES,100.0,100.0,YES,1,"net.exe, cmd.exe",OFFSEC\helpdesk-svc,"net.exe group ""Domain Admins"" /domain",,,0.0,4.30,6.0,2.0,4.0,4,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: net.exe, cmd.exe
- Accounts: OFFSEC\helpdesk-svc
- Commands: net.exe group ""Domain Admins"" /domain
- Network: None
- Registry: None

EXPLANATION:
A service account (helpdesk-svc) is enumerating members of the privileged ""Domain Admins"" group via net.exe spawned from cmd.exe, which is a classic Active Directory reconnaissance/discovery technique (MITRE T1069.002). Service accounts performing manual domain admin enumeration through an interactive command shell is anomalous and consistent with an attacker preparing for privilege escalation or lateral movement."
claude-opus-4-8,BENIGN-ID1-SCCM hardware inventory via wmic.csv,,,processed,NO,100.0,100.0,YES,1,"WMIC.exe, CcmExec.exe",NT AUTHORITY\SYSTEM,wmic.exe /namespace:\\root\ccm path SMS_Client get ClientVersion /format:list,,,0.0,4.13,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: WMIC.exe, CcmExec.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: wmic.exe /namespace:\\root\ccm path SMS_Client get ClientVersion /format:list
- Network: None
- Registry: None

EXPLANATION:
This event shows WMIC.exe being launched by CcmExec.exe (SCCM/Configuration Manager client agent) to query the SMS_Client ClientVersion from the root\ccm namespace. This is routine SCCM management behavior where the legitimate client agent checks its own version, and the parent-child relationship and command intent are consistent with normal endpoint management operations."
claude-opus-4-8,BENIGN-ID1-GPO applies registry policy via reg add.csv,,,processed,NO,100.0,90.0,YES,1,"reg.exe, svchost.exe",NT AUTHORITY\SYSTEM,"reg.exe add ""HKLM\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\AU"" /v NoAutoUpdate /t REG_DWORD /d 0 /f",,HKLM\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\AU,0.0,4.78,5.4,6.0,4.0,3,18.4,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: reg.exe, svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: reg.exe add ""HKLM\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\AU"" /v NoAutoUpdate /t REG_DWORD /d 0 /f
- Network: None
- Registry: HKLM\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\AU

EXPLANATION:
The reg.exe process was spawned by svchost.exe running the Group Policy service (gpsvc), which is the normal mechanism for applying Windows Update policies via GPO. The command sets NoAutoUpdate to 0 (disabling the ""no auto update"" setting, i.e. enabling auto-update), and the parent/child chain and SYSTEM context are consistent with legitimate policy enforcement rather than attacker activity."
claude-opus-4-8,BENIGN-ID1-SCCM enforces firewall domain profile via netsh.csv,,,processed,NO,100.0,100.0,YES,1,"netsh.exe, CcmExec.exe",NT AUTHORITY\SYSTEM,netsh.exe advfirewall set domainprofile state on,,,0.0,3.67,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: netsh.exe, CcmExec.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: netsh.exe advfirewall set domainprofile state on
- Network: None
- Registry: None

EXPLANATION:
This event shows netsh enabling (turning on) the domain firewall profile, which is a security-strengthening action rather than disabling protections. The process was spawned by CcmExec.exe (SCCM client) running as SYSTEM, consistent with legitimate centralized configuration management policy enforcement."
claude-opus-4-8,BENIGN-ID1-Windows Update bitsadmin patch transfer.csv,,,processed,NO,100.0,90.0,YES,1,"bitsadmin.exe, svchost.exe",NT AUTHORITY\SYSTEM,bitsadmin.exe /transfer WU_Maintenance /priority normal http://download.windowsupdate.com/c/msdownload/update/software/secu/2025/09/x.cab C:\Windows\SoftwareDistribution\Download\x.cab,http://download.windowsupdate.com/c/msdownload/update/software/secu/2025/09/x.cab,,0.0,5.32,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: bitsadmin.exe, svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: bitsadmin.exe /transfer WU_Maintenance /priority normal http://download.windowsupdate.com/c/msdownload/update/software/secu/2025/09/x.cab C:\Windows\SoftwareDistribution\Download\x.cab
- Network: http://download.windowsupdate.com/c/msdownload/update/software/secu/2025/09/x.cab
- Registry: None

EXPLANATION:
The bitsadmin transfer was spawned by the legitimate BITS service host (svchost.exe -k netsvcs -p -s BITS) and downloads from the official Microsoft windowsupdate.com domain into the standard SoftwareDistribution\Download folder. This matches normal Windows Update maintenance activity rather than the typical malicious BITS abuse pattern of fetching payloads from arbitrary external hosts. The parent-child relationship and destination paths are consistent with benign system operation."
claude-opus-4-8,BENIGN-ID4624-Service logon for Veeam Backup Service.csv,,,processed,NO,100.0,100.0,YES,4624,C:\Windows\System32\services.exe,"BKP01$, svc-veeam",,,,0.0,4.00,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624
- Processes: C:\Windows\System32\services.exe
- Accounts: BKP01$, svc-veeam
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
This is a routine service logon (LogonType 5) on a backup server (bkp01.offsec.lan) where the local SYSTEM account (BKP01$) started a service running under the dedicated service account svc-veeam via services.exe. The behavior matches expected backup service activity (Veeam), with no network source, suspicious commands, or privilege escalation indicators present."
claude-opus-4-8,BENIGN-ID4624-Batch logon for Update Orchestrator task.csv,,,processed,NO,100.0,100.0,YES,4624,C:\Windows\System32\services.exe,"WIN10-ADMIN$, SYSTEM",,,,0.0,3.80,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624
- Processes: C:\Windows\System32\services.exe
- Accounts: WIN10-ADMIN$, SYSTEM
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
This is a routine LogonType 4 (batch/scheduled) logon by the SYSTEM account, initiated locally by services.exe under the machine account (WIN10-ADMIN$) with no network source. This matches normal Windows service/scheduled task behavior and shows no signs of credential abuse, remote access, or privilege escalation."
claude-opus-4-8,BENIGN-ID4624-Admin RDP from corporate jumpbox.csv,,,processed,NO,100.0,87.5,YES,4624,C:\Windows\System32\winlogon.exe,admin,,10.23.50.10,,0.0,3.87,5.2,5.0,4.0,3,17.2,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624
- Processes: C:\Windows\System32\winlogon.exe
- Accounts: admin
- Commands: None
- Network: 10.23.50.10
- Registry: None

EXPLANATION:
This is a single successful RemoteInteractive (LogonType 10/RDP) logon by the ""admin"" account from workstation JUMP01 via winlogon.exe, which is the normal process for interactive/RDP sessions. With Negotiate authentication and no failed attempts, privilege escalation, or suspicious commands present, this represents routine administrative RDP access. No attack pattern can be established from this isolated event."
claude-opus-4-8,BENIGN-ID4624-User SMB read from public share.csv,,,processed,NO,100.0,100.0,YES,4624,,jdoe,,10.23.30.45,,0.0,6.68,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624
- Processes: None
- Accounts: jdoe
- Commands: None
- Network: 10.23.30.45
- Registry: None

EXPLANATION:
This is a successful network logon (Type 3) using Kerberos authentication for user jdoe from an internal host. Kerberos network logons to a file server are routine domain activity, and there are no accompanying indicators of privilege escalation, suspicious processes, or anomalous behavior."
claude-opus-4-8,BENIGN-ID4673-Veeam backup uses SeBackupPrivilege.csv,,,processed,NO,100.0,100.0,YES,4673,VeeamAgent.exe,svc-veeam,,,,0.0,3.22,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4673
- Processes: VeeamAgent.exe
- Accounts: svc-veeam
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The event shows the dedicated backup service account svc-veeam invoking SeBackupPrivilege via the legitimate VeeamAgent.exe process on a backup server (bkp01). This is expected behavior for backup software, which requires SeBackupPrivilege to read protected files, and the actor, process, and host are all consistent with routine backup operations."
claude-opus-4-8,BENIGN-ID4674-Defender reads Run key during scan.csv,,,processed,NO,100.0,100.0,YES,4674,MsMpEng.exe,WIN10-ADMIN$,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,0.0,4.27,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4674
- Processes: MsMpEng.exe
- Accounts: WIN10-ADMIN$
- Commands: None
- Network: None
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run

EXPLANATION:
This event shows the SYSTEM account (S-1-5-18, WIN10-ADMIN$) performing a privileged service operation via MsMpEng.exe, the legitimate Windows Defender antimalware engine, located in its standard ProgramData platform path. The read access (AccessMask 0x20019) to the Run key is consistent with Defender scanning common autostart persistence locations, which is routine security software behavior."
