# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,ID4698-4699-Fast created & deleted task by SMBexec (sups. arg.).evtx,easy,A,processed,YES,100.0,100.0,YES,"4698, 4699",C:\WINDOWS\Temp\MpCmdRun.bat,"admmig, OFFSEC\lambda-user, S-1-5-18",C:\WINDOWS\Temp\MpCmdRun.bat,,,0.0,4.96,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4698, 4699
- Processes: C:\WINDOWS\Temp\MpCmdRun.bat
- Accounts: admmig, OFFSEC\lambda-user, S-1-5-18
- Commands: C:\WINDOWS\Temp\MpCmdRun.bat
- Network: None
- Registry: None

EXPLANATION:
A scheduled task named ""\smbservice"" was created (4698) and then deleted (4699) within the same second, indicating an attempt to execute a payload and clean up evidence. The task runs a batch file from C:\WINDOWS\Temp masquerading as the legitimate Defender utility ""MpCmdRun.bat"" under SYSTEM (S-1-5-18), a classic persistence/execution and defense-evasion technique. The rapid create-then-delete pattern on the same task name by admmig strongly indicates malicious activity rather than routine administration."
claude-opus-4-8,ID5145-Remote schedule task creation (ATexec).evtx,easy,A,processed,YES,100.0,77.8,YES,5145,,admmig,,10.23.123.11,,0.0,5.06,4.7,5.0,4.0,2,15.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The sequence shows access to the IPC$ share targeting ""atsvc"" (the Task Scheduler named pipe) immediately followed by writing and deleting a randomly-named .tmp file (Temp\bouWFQYO.tmp) in the ADMIN$ share's C:\Windows\Temp directory. This pattern of IPC$/atsvc plus ADMIN$ file staging on fs01 is characteristic of remote code execution tooling (e.g., Impacket atexec/smbexec) over SMB. The combination of administrative share access, named-pipe service interaction, and ephemeral temp file creation/deletion from a single remote host indicates lateral movement / remote execution rather than routine file activity."
claude-opus-4-8,ID4688-SQL Server payload injectection for reverse shell (MSF).evtx,easy,A,processed,YES,100.0,75.0,YES,4688,"cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe","Svc-SQL-DB01, OFFSEC","""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...&gt | &gt | %TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, cscript //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""",,,16.7,9.97,4.5,6.0,3.3,4,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: cmd.exe, conhost.exe, cscript.exe, sqlservr.exe, TVupu.exe
- Accounts: Svc-SQL-DB01, OFFSEC
- Commands: ""C:\Windows\system32\cmd.exe"" /c echo TVqQAAMAAAAEAAAA...&gt;&gt;%TEMP%\feyQV.b64, cscript //nologo %TEMP%\UbdXv.vbs, cscript //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe""
- Network: None
- Registry: None

EXPLANATION:
The SQL Server service account (Svc-SQL-DB01) spawns dozens of cmd.exe processes via sqlservr.exe (xp_cmdshell abuse), each echoing chunks of base64 (starting with TVqQAA, the MZ/PE header) into feyQV.b64 to reconstruct a Windows executable on disk. A VBScript (UbdXv.vbs) then base64-decodes the file into TVupu.exe and executes it, which is exactly the chained behavior of an attacker dropping and running a payload through a compromised MSSQL instance. The final launch of the dropped TVupu.exe from the user Temp directory confirms successful code execution, making this clearly malicious."
claude-opus-4-8,ID4688-Edge payload download via command.evtx,easy,A,processed,YES,100.0,75.7,YES,4688,"msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe","admmig, WIN10-02$","""C:\Program Files\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F",github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip,,0.0,7.05,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: msedge.exe, timeout.exe, SecurityHealthHost.exe, taskkill.exe, cmd.exe, svchost.exe
- Accounts: admmig, WIN10-02$
- Commands: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, timeout  3, taskkill  /IM ""msedge.exe"" /F
- Network: github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip
- Registry: None

EXPLANATION:
A cmd.exe process scripted Edge to download mimikatz_trunk.zip directly from the gentilkiwi/mimikatz GitHub release, a well-known credential-dumping tool. The sequence then waits via timeout and force-kills msedge.exe with taskkill, indicating automated, scripted retrieval of an offensive tool rather than normal user browsing. This pattern of fetching mimikatz constitutes malicious tool-staging activity."
claude-opus-4-8,ID5145-remote service creation over SMB.evtx,easy,A,processed,YES,100.0,77.8,YES,5145,powershell.exe,admmig,,10.23.123.11,,0.0,3.85,4.7,5.0,4.0,3,16.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145, 5145
- Processes: powershell.exe
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The same actor (admmig from 10.23.123.11) accessed the ADMIN$ share to reach System32\WindowsPowerShell\v1.0\powershell.exe and then accessed the IPC$ share targeting the svcctl named pipe, which is the Service Control Manager interface. This pairing of ADMIN$ file access with svcctl pipe access is the classic signature of remote service creation/execution tools (e.g., PsExec-style lateral movement) used to run commands remotely."
claude-opus-4-8,ID5145-service massive remote creation via named pipe - Tchopper.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,,admmig,,10.23.23.9,,0.0,6.34,5.0,6.0,4.0,4,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
A single actor (admmig from 10.23.23.9, source port 62426) repeatedly accessed the IPC$ share targeting the ""svcctl"" named pipe hundreds of times at ~1.5 second intervals, each with a distinct LogonId, indicating automated remote Service Control Manager interaction. This sustained, high-frequency svcctl access pattern is consistent with remote service creation/manipulation tooling (e.g., PsExec-style lateral movement or service-based execution), not normal interactive administration. The relationship across events—same identifier, same pipe, rapid repetition with fresh logon sessions—is the strong signal of malicious lateral-movement activity."
claude-opus-4-8,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","cmd.exe, powershell.exe",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",,,16.7,8.91,4.0,6.0,3.3,4,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: cmd.exe, powershell.exe
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: None
- Registry: None

EXPLANATION:
Hundreds of services (Event 7045) are created in rapid sequence with base64-encoded ServiceNames and cmd.exe/powershell ImagePaths that append data to tmp_payload.txt, with each service immediately failing to start (7009 timeout, 7000 error %%1053). This pattern matches a PowerShell-based payload being smuggled and reassembled chunk-by-chunk via the Windows service control manager, an abusive covert-channel technique inconsistent with legitimate service installation. The sequential ""seg1""...""seg245"" naming and LocalSystem execution confirm an automated malicious staging/exfiltration mechanism."
claude-opus-4-8,ID7009-Service deployment time out (meterpreter).evtx,easy,B,processed,YES,100.0,100.0,YES,7009,,,,,,0.0,3.56,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7009, 7009, 7009
- Processes: None
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Multiple Event ID 7009 (service timeout) entries on FS03.offsec.lan reference randomly-named services (gdKhvCScykzNFZKd, JyZPMMxJQxHFDMHV, ItUrroruwhZwMrnl) created in rapid succession. These pseudo-random service names are characteristic of remote execution tools like PsExec or lateral movement frameworks that create temporary services, indicating malicious activity."
claude-opus-4-8,ID33205-SQL Server member added to database role.evtx,easy,A,processed,NO,100.0,100.0,YES,33205,,"OFFSEC\admmig, test-sql, dbo, db_accessadmin",ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,3.99,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo, db_accessadmin
- Commands: ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a single SQL Server audit event (action_id APRL) recording a successful role membership addition performed by the administrative account OFFSEC\admmig. Adding a principal to db_accessadmin is a routine database administration task, and there is no chain of escalating privilege changes or anomalous actor behavior in isolation here. Without additional events showing abuse or unauthorized context, this represents normal DBA activity."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,3.60,5.6,6.0,4.0,3,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The login [test-sql] was added to the highly privileged [sysadmin] server role by OFFSEC\admmig, granting full administrative control over the SQL Server instance. This privilege-escalation action on the master database, assigning sysadmin to a non-standard principal, is a strong indicator of an attacker establishing persistent elevated access."
claude-opus-4-8,ID33205-SQL Server user linked to a database.evtx,easy,A,processed,NO,100.0,88.9,YES,33205,MSSQL$RADAR,"OFFSEC\admmig, dbo, test-sql",CREATE USER [test-sql] FOR LOGIN [test-sql,mssql01.offsec.lan,,0.0,4.02,5.3,5.0,4.0,3,17.3,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: MSSQL$RADAR
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: CREATE USER [test-sql] FOR LOGIN [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
This is a single SQL Server audit event recording a successful CREATE USER action performed by an administrative principal (OFFSEC\admmig) mapping a login to a database user in the RCS-TEST-db database. The naming convention (""test-sql"", ""RCS-TEST-db"") and the use of an admin account indicate routine database administration in a test environment. There is no evidence of privilege escalation, unauthorized access, or a malicious pattern across events."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,6.30,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same user (lambda-user) sequentially runs setspn.exe to first register an SPN on an account and then enumerate all SPNs in the domain (setspn -T offsec -Q */*), a classic reconnaissance step preceding Kerberoasting. The combination of SPN creation and broad SPN querying from a jump host strongly indicates an attacker preparing to request and crack service tickets for offline credential cracking."
claude-opus-4-8,ID4723-5145-password reset with changeNTLM (Mimikatz).evtx,easy,A,processed,NO,100.0,100.0,YES,4723,,"hacker2, admmig",,,,0.0,3.12,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4723
- Processes: None
- Accounts: hacker2, admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Event ID 4723 indicates an attempt by a user (admmig) to change the password of account hacker2, which is a routine account management operation. There is no privilege escalation, paired state change, or chain of suspicious commands in this single event to indicate malicious behavior. The activity appears to be a standard password change conducted by an administrative account."
claude-opus-4-8,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,4.60,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The account admmig authenticated remotely via Kerberos (LogonType 3) from 10.23.23.9 and accessed the IPC$ share with the ""samr"" named pipe, indicating remote SAM/account manipulation. This was immediately followed by a password reset (4724) and account change (4738) targeting the ""hacker2"" account, a pattern consistent with attacker password manipulation/persistence rather than routine administration."
