# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID5136-4662 sensitive GPO edited.evtx,easy,A,processed,YES,100.0,43.8,YES,"4662, 5136",,"admmig, FS02$, ROOTDC1$",,"rootdc1.offsec.lan, offsec.lan",,0.0,37.69,2.6,2.0,4.0,3,11.6,C,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4662, 5136
- Processes: None
- Accounts: admmig, FS02$, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan, offsec.lan
- Registry: None

EXPLANATION:
The account admmig accessed and modified a groupPolicyContainer object, with paired 5136 changes showing versionNumber changing from 1 to 2 on the same ObjectDN and ObjectGUID. This pattern indicates a Group Policy modification, which is attack behavior when used to alter domain policy or push changes across systems, followed by DS object access activity from machine accounts."
gpt-5.5-2026-04-23,ID4964-Login of a member of a special group.evtx,easy,A,processed,NO,100.0,100.0,YES,4964,,"LOCAL SERVICE, ROOTDC1$, admmig",,rootdc1.offsec.lan,,0.0,12.70,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4964
- Processes: None
- Accounts: LOCAL SERVICE, ROOTDC1$, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated Event ID 4964 entries for TargetUserName admmig with a SidList on rootdc1.offsec.lan. This indicates privileged/special group logon activity, but the logs contain no processes, commands, registry changes, or network source details showing attack behavior."
gpt-5.5-2026-04-23,ID5124-OCSP security settings changed.evtx,easy,A,processed,NO,100.0,100.0,YES,"5121, 5120, 5123, 5124",,"admmig, BUILTIN\Administrators, IIS APPPOOL\OCSPISAPIAppPool",,pki01.offsec.lan,,0.0,12.28,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 5121, 5120, 5123, 5124
- Processes: None
- Accounts: admmig, BUILTIN\Administrators, IIS APPPOOL\OCSPISAPIAppPool
- Commands: None
- Network: pki01.offsec.lan
- Registry: None

EXPLANATION:
The events show configuration and security setting changes for properties such as MaxNumOfCacheEntries, NumOfThreads, AuditFilter, and NewSecuritySettings by the same account, admmig. There are no process executions, command lines, registry paths, or external network indicators in the logs to support attack behavior."
gpt-5.5-2026-04-23,ID1-SYSMON driver unload (FilterManager).evtx,easy,A,processed,NO,100.0,100.0,YES,1,,,,WIN,,16.7,7.36,6.0,5.0,3.3,1,15.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: None
- Accounts: None
- Commands: None
- Network: WIN
- Registry: None

EXPLANATION:
The event shows Microsoft-Windows-FilterManager reporting a successful operation with FinalStatus 0x0 for DeviceName SysmonDrv. There are no commands, accounts, process executions, network connections, or registry changes indicating malicious activity."
gpt-5.5-2026-04-23,ID13-Defender service configuration disabled.evtx,easy,A,processed,NO,100.0,83.3,YES,13,C:\Windows\system32\services.exe,,,win10-02.offsec.lan,HKLM\System\CurrentControlSet\Services\WdNisDrv\Start,0.0,5.74,5.0,5.0,4.0,2,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 13
- Processes: C:\Windows\system32\services.exe
- Accounts: None
- Commands: None
- Network: win10-02.offsec.lan
- Registry: HKLM\System\CurrentControlSet\Services\WdNisDrv\Start

EXPLANATION:
The events show C:\Windows\system32\services.exe setting HKLM\System\CurrentControlSet\Services\WdNisDrv\Start to DWORD (0x00000003) twice in close succession. There are no commands, accounts, or additional related events indicating malicious behavior in the provided data."
gpt-5.5-2026-04-23,ID8-Module Virtualization disabled (Credential Guard).evtx,easy,A,processed,NO,100.0,100.0,YES,"8, 10, 7, 9",,,,"N900B7FFD.kapsch.co.at, N900B7FFD.kbceu.kbcnet.tech",,0.0,8.73,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 8, 10, 7, 9
- Processes: None
- Accounts: None
- Commands: None
- Network: N900B7FFD.kapsch.co.at, N900B7FFD.kbceu.kbcnet.tech
- Registry: None

EXPLANATION:
The events show Windows servicing state changes for Windows features and packages such as Windows-Defender-Default-Definitions, Microsoft-Windows-Subsystem-Linux, VirtualMachinePlatform, MSRDC-Infrastructure, and HypervisorPlatform with successful ErrorCode 0x0 entries. No accounts, command lines, processes, registry keys, or network connections indicating attack behavior are present in the logs."
gpt-5.5-2026-04-23,ID4739-Domain policy changed by non system account.evtx,easy,A,processed,NO,100.0,100.0,YES,4739,,admmig,,rootdc1.offsec.lan,,0.0,6.63,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4739
- Processes: None
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Event 4739 shows a domain policy change event associated with account admmig, but the logged policy fields contain only ""-"" values and no specific malicious command, process, registry, or network activity is present. Based only on this single event, there is insufficient evidence to classify it as attack behavior."
gpt-5.5-2026-04-23,ID4908-Special group table changed.evtx,easy,A,processed,NO,100.0,100.0,YES,4908,,,,rootdc1.offsec.lan,,0.0,12.40,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4908
- Processes: None
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show repeated Microsoft-Windows-Security-Auditing EventID 4908 entries with SidList values changing from ""-"" to lists of SIDs. There are no usernames, processes, command lines, registry keys, or other execution evidence in the provided data to establish attack behavior."
gpt-5.5-2026-04-23,ID4688-Linux Subsystem installation (WSL).evtx,easy,A,processed,NO,100.0,100.0,YES,4688,"C:\Windows\System32\Dism.exe, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\DismHost.exe, C:\Windows\servicing\TrustedInstaller.exe, C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe, C:\Windows\System32\taskhostw.exe, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\DismHost.exe, C:\Windows\System32\wsl.exe, C:\Windows\System32\dllhost.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\services.exe, C:\Windows\System32\svchost.exe","admmig, WIN10-CLIENT01$","""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:Microsoft-Windows-Subsystem-Linux /all /norestart, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\dismhost.exe {F4C84A6D-0631-443F-B849-03CA53B4AE35}, C:\WINDOWS\servicing\TrustedInstaller.exe, C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe -Embedding, taskhostw.exe, ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:VirtualMachinePlatform /all /norestart, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\dismhost.exe {2FF3BABF-D4B4-410C-B05A-9786E419DF67}, ""C:\WINDOWS\system32\wsl.exe"" --set-default-version 2, C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",WIN10-client01.offsec.lan,,0.0,16.56,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\Dism.exe, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\DismHost.exe, C:\Windows\servicing\TrustedInstaller.exe, C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe, C:\Windows\System32\taskhostw.exe, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\DismHost.exe, C:\Windows\System32\wsl.exe, C:\Windows\System32\dllhost.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\services.exe, C:\Windows\System32\svchost.exe
- Accounts: admmig, WIN10-CLIENT01$
- Commands: ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:Microsoft-Windows-Subsystem-Linux /all /norestart, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\dismhost.exe {F4C84A6D-0631-443F-B849-03CA53B4AE35}, C:\WINDOWS\servicing\TrustedInstaller.exe, C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe -Embedding, taskhostw.exe, ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:VirtualMachinePlatform /all /norestart, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\dismhost.exe {2FF3BABF-D4B4-410C-B05A-9786E419DF67}, ""C:\WINDOWS\system32\wsl.exe"" --set-default-version 2, C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: WIN10-client01.offsec.lan
- Registry: None

EXPLANATION:
The events show admmig using PowerShell to run Dism.exe commands enabling Microsoft-Windows-Subsystem-Linux and VirtualMachinePlatform, followed by wsl.exe setting the default version to 2. The related DismHost.exe, TrustedInstaller.exe, TiWorker.exe, taskhostw.exe, and dllhost.exe activity is consistent with Windows feature installation and servicing shown in the command lines, with no malicious commands, network connections, or registry changes present in the logs."
gpt-5.5-2026-04-23,ID4661-Suspicious SAM access to password attributes by LSASS (Dcshadow).evtx,easy,A,processed,NO,100.0,75.0,YES,4661,C:\Windows\System32\lsass.exe,ROOTDC1$,,rootdc1.offsec.lan,,0.0,11.49,4.5,5.0,4.0,2,15.5,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4661
- Processes: C:\Windows\System32\lsass.exe
- Accounts: ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated 4661 access requests to Security Account Manager objects by ROOTDC1$ through C:\Windows\System32\lsass.exe. There are no command lines, registry keys, or remote network indicators in the logs, and the observed pattern is consistent with LSASS accessing SAM objects rather than clear attack behavior."
gpt-5.5-2026-04-23,ID800-4103-4104-Domain group discovery via PowerShell.evtx,easy,A,processed,YES,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Get-ADGroupMember -Identity 'Administrators', PSConsoleHostReadline, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off",jump01.offsec.lan,,0.0,11.79,6.0,1.0,4.0,3,14.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Get-ADGroupMember -Identity 'Administrators', PSConsoleHostReadline, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
PowerShell was used by OFFSEC\admmig to run Get-ADGroupMember -Identity 'Administrators', which enumerated members including Domain Admins, Enterprise Admins, and Administrator. This activity is consistent with privileged Active Directory group reconnaissance rather than routine shell activity."
gpt-5.5-2026-04-23,ID800-4103-4104-Local group discovery via PowerShell.evtx.evtx,easy,A,processed,NO,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"OFFSEC\admmig, JUMP01\Administrator, OFFSEC\Domain Admins, OFFSEC\Nessus Local Access, OFFSEC\SG_LocalAdmin_Lab","PSConsoleHostReadline, Get-LocalGroupMember -Name Administrators, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off",jump01.offsec.lan,,0.0,20.62,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig, JUMP01\Administrator, OFFSEC\Domain Admins, OFFSEC\Nessus Local Access, OFFSEC\SG_LocalAdmin_Lab
- Commands: PSConsoleHostReadline, Get-LocalGroupMember -Name Administrators, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The logs show OFFSEC\admmig using PowerShell to run Get-LocalGroupMember -Name Administrators and display the local Administrators group membership. This is administrative enumeration, but the events do not show changes, privilege escalation, persistence, network access, or other attack behavior beyond the query itself."
gpt-5.5-2026-04-23,ID600-Active Directory module called by PowerShell.evtx,easy,A,processed,NO,100.0,100.0,YES,600,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,jump01.offsec.lan,,0.0,6.53,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 600
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: None
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The event shows the PowerShell ActiveDirectory provider starting in ConsoleHost with no command line recorded. There is no evidence of a suspicious command, account activity, registry modification, or network connection in the provided log."
gpt-5.5-2026-04-23,ID4825-Denied RDP connection with valid credentials.evtx,easy,A,processed,YES,100.0,100.0,YES,4825,,svc6test1,,"fs02.offsec.lan, 10.23.23.9",,0.0,14.63,6.0,1.0,4.0,2,13.0,C,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4825
- Processes: None
- Accounts: svc6test1
- Commands: None
- Network: fs02.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
Two Security-Auditing Event ID 4825 entries occurred for the same account, svc6test1, from the same ClientAddress, 10.23.23.9, within a short time window. This repeated pattern against fs02.offsec.lan suggests denied access attempts rather than routine activity, with no supporting benign process, command, or registry context present in the logs."
gpt-5.5-2026-04-23,ID5142-5143-Mimispool print share created and modified.evtx,easy,A,processed,NO,100.0,66.7,YES,"5142, 5143",,FS03$,,FS03.offsec.lan,,0.0,7.81,4.0,5.0,4.0,2,15.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 5142, 5143
- Processes: None
- Accounts: FS03$
- Commands: None
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The events show the built-in print$ share being created and modified on FS03.offsec.lan by FS03$, with the local path C:\Windows\system32\spool\drivers and remark Printer Drivers. This pattern is consistent with routine printer driver share configuration, and there are no commands, processes, registry changes, or external network indicators showing attack behavior."
gpt-5.5-2026-04-23,ID4-OpenSSH server listening.evtx,easy,A,processed,NO,100.0,100.0,YES,4,sshd,,,"win10-02.offsec.lan, ::, 0.0.0.0",,16.7,8.02,6.0,5.0,3.3,2,16.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4
- Processes: sshd
- Accounts: None
- Commands: None
- Network: win10-02.offsec.lan, ::, 0.0.0.0
- Registry: None

EXPLANATION:
The events show OpenSSH process sshd starting and listening on port 22 on win10-02.offsec.lan. No usernames, commands, registry changes, authentication activity, or attacker behavior are present in the provided logs, so this appears to be routine service listening activity."
gpt-5.5-2026-04-23,BENIGN-ID5145-Veeam backup reads files over backup share.csv,,,processed,NO,100.0,91.7,YES,"4624, 4672, 5140, 5145, 4673",C:\Windows\System32\svchost.exe,svc_veeam,,"fileserver01.offsec.lan, 10.23.50.20, BKP01",,0.0,12.44,5.5,6.0,4.0,4,19.5,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4624, 4672, 5140, 5145, 4673
- Processes: C:\Windows\System32\svchost.exe
- Accounts: svc_veeam
- Commands: None
- Network: fileserver01.offsec.lan, 10.23.50.20, BKP01
- Registry: None

EXPLANATION:
The events show svc_veeam performing a Kerberos network logon from BKP01, receiving backup-related privileges, and reading files from \\*\Backups$. The accessed files are backup file paths and the only process shown is C:\Windows\System32\svchost.exe, with no commands or registry changes present, so this pattern is consistent with routine backup activity rather than attack behavior."
